Copper Resistance (Ohms),Graphene Resistance (Ohms),Final Resistance (Ohms)
125830.0,1660833.9234155403,102526.75258463983
122830.0,1660831.2764718896,100526.1749601865
119980.0,1660828.6304364295,98609.12134049056
117250.0,1660825.9853087447,96757.51285861485
114640.0,1660823.3410884195,94973.14889147146
112150.0,1660820.6977750391,93257.784967739
109770.0,1660818.0553681892,91606.164460627
107480.0,1660815.413867454,90005.77506776132
105290.0,1660812.7732724207,88464.86611929082
103180.0,1660810.133582675,86970.52704611096
101160.0,1660807.4947978023,85530.90452324029
99211.0,1660804.8569173906,84133.43833078358
97340.0,1660802.2199410251,82784.02736217409
95537.0,1660799.583868293,81476.30045681013
93800.0,1660796.948698782,80209.55541728961
92125.0,1660794.3144320797,78981.57124273393
90509.0,1660791.681067773,77790.7887216099
88948.0,1660789.04860545,76634.84728186659
87441.0,1660786.4170446987,75513.55310607901
85983.0,1660783.786385108,74423.6890712564
84574.0,1660781.1566262664,73365.72157343749
83210.0,1660778.527767762,72337.08355407575
81889.0,1660775.8998091847,71336.66456681522
80609.0,1660773.2727501232,70363.32048329146
79369.0,1660770.6465901674,69416.63971131269
78167.0,1660768.0213289068,68495.4233210611
77000.0,1660765.3969659314,67597.67134522741
75868.0,1660762.7735008316,66723.66399794929
74768.0,1660760.1509331975,65871.34708572243
73700.0,1660757.5292626205,65040.96511206936
72662.0,1660754.9084886906,64231.19474077904
71653.0,1660752.288611,63441.47122127958
70671.0,1660749.6696291396,62670.42899013087
69716.0,1660747.0515427005,61918.256508476006
68787.0,1660744.4343512752,61184.34733462868
67882.0,1660741.8180544556,60467.288512330204
67000.0,1660739.2026518339,59766.441196050546
66141.0,1660736.5881430034,59081.95260745818
65304.0,1660733.9745275555,58413.16705525643
64487.0,1660731.3618050846,57758.61530594662
63691.0,1660728.7499751828,57119.221761231674
62915.0,1660726.1390374445,56494.30414573527
62157.0,1660723.5289914624,55882.36147921128
61417.0,1660720.9198368315,55283.49544888424
60694.0,1660718.3115731457,54696.9937923302
59988.0,1660715.7041999989,54122.94894990867
59299.0,1660713.097716987,53561.45172040614
58625.0,1660710.4921237028,53010.95593876905
57966.0,1660707.8874197428,52471.53847171115
57322.0,1660705.2836047027,51943.27488972747
56692.0,1660702.6806781767,51425.41660914016
56076.0,1660700.0786397615,50918.03154942207
55473.0,1660697.4774890535,50420.360334855664
54883.0,1660694.8772256484,49932.46373133016
54305.0,1660692.2778491422,49453.57218302247
53740.0,1660689.6793591324,48984.57062929289
53186.0,1660687.081755215,48523.85209856635
52643.0,1660684.4850369885,48071.46436837517
52111.0,1660681.8892040488,47627.454481796405
51590.0,1660679.2942559954,47191.86873560011
51079.0,1660676.7001924245,46763.91449060136
50578.0,1660674.1070129343,46343.632352721965
50087.0,1660671.514717124,45931.06230169454
49606.0,1660668.9233045916,45526.24368182884
49133.0,1660666.332774936,45127.527998672995
48670.0,1660663.743127756,44736.63531418938
48215.0,1660661.154362651,44351.91081806446
47768.0,1660658.5664792203,43973.38385928927
47330.0,1660655.9794770635,43601.932050712734
46900.0,1660653.3933557807,43236.73768604233
465450.0,1660650.8081149724,252845.83392496235
426660.0,1660648.2237542383,240945.85144204836
393840.0,1660645.6402731796,230116.3133132262
365710.0,1660643.0576713963,220218.9084890868
341330.0,1660640.4759484902,211137.59183383934
319990.0,1660637.8951040618,202772.61663109192
301170.0,1660635.3151377137,195048.82773508658
284440.0,1660632.7360490467,187891.5099192125
269470.0,1660630.1578376628,181240.47404089937
256000.0,1660627.5805031643,175045.63648277987
243810.0,1660625.0040451535,169259.06032744647
232720.0,1660622.4284632336,163838.7868624855
222600.0,1660619.8537570063,158757.44181181796
213330.0,1660617.279926076,153985.20530545004
204800.0,1660614.7069700456,149490.85425492295
196920.0,1660612.1348885174,145248.19621543353
189630.0,1660609.5636810968,141243.08283824776
182850.0,1660606.9933473864,137446.99432767855
176550.0,1660604.4238869916,133856.46335869483
170660.0,1660601.8552995163,130443.10019165913
165160.0,1660599.287584565,127205.23772793288
160000.0,1660596.7207417423,124122.15376402711
155150.0,1660594.1547706544,121183.36419991235
150590.0,1660591.5896709056,118383.3718201158
146280.0,1660589.0254421013,115703.34586115286
142220.0,1660586.4620838475,113148.40433447459
138380.0,1660583.8995957512,110704.31865760766
134730.0,1660581.337977417,108355.88403937077
131280.0,1660578.7772284525,106113.11787592244
128000.0,1660576.2173484631,103959.8103592619
124880.0,1660573.658337057,101892.2203099662
121900.0,1660571.1001938407,99899.57271475892
119070.0,1660568.5429184223,97990.8806638997
116360.0,1660565.9865104072,96148.00790156498
113780.0,1660563.430969406,94379.63103155622
111300.0,1660560.876295024,92666.85936450388
108930.0,1660558.3224868712,91018.07469872451
106660.0,1660555.769544555,89427.7604591568
104490.0,1660553.2174676848,87897.2466776667
102400.0,1660550.6662558687,86413.58437354503
100390.0,1660548.1159087173,84977.76719508723
98460.0,1660545.5664258385,83590.76606839133
96602.0,1660543.0178068415,82247.72855607086
94813.0,1660540.4700513373,80947.29328059274
93089.0,1660537.9231589355,79687.29890488942
91427.0,1660535.377129245,78466.24088951161
89823.0,1660532.8319618779,77281.81294713814
88274.0,1660530.2876564444,76132.37928057594
86778.0,1660527.7442125552,75016.99537795149
85332.0,1660525.2016298207,73933.92589916397
83933.0,1660522.6599078535,72881.38357474946
82579.0,1660520.1190462639,71858.28866670508
81268.0,1660517.5790446643,70863.52646463222
79999.0,1660515.0399026668,69896.71198503784
78768.0,1660512.501619882,68955.14068751283
77574.0,1660509.9641959248,68038.36106646479
76417.0,1660507.4276304068,67146.67559723128
75293.0,1660504.891922939,66277.2807607611
74202.0,1660502.3570731373,65430.43337720981
73142.0,1660499.823080613,64604.82459927049
72111.0,1660497.2899449803,63799.11956702951
71110.0,1660494.7576658528,63014.3142973004
70136.0,1660492.2262428445,62248.25949892824
69188.0,1660489.6956755691,61500.352656005176
68266.0,1660487.1659636411,60770.77057175476
67367.0,1660484.637106676,60057.30223590185
66492.0,1660482.1091042869,59360.894128810556
65640.0,1660479.5819560904,58680.90033960955
64809.0,1660477.0556617007,58015.86188348164
63999.0,1660474.530220733,57365.90696588689
63209.0,1660472.005632804,56730.355880681476
62438.0,1660469.4818975287,56108.51840944609
61686.0,1660466.9590145235,55500.503709505145
60951.0,1660464.4369834051,54904.79603133417
60234.0,1660461.9158037896,54322.30241860991
59534.0,1660459.3954752942,53752.30533001211
58850.0,1660456.8759975343,53194.07805667139
58181.0,1660454.3573701284,52646.88506396869
57527.0,1660451.8395926931,52110.80287981853
56888.0,1660449.3226648471,51585.90672601806
56263.0,1660446.8065862078,51071.44652569814
55651.0,1660444.2913563927,50566.66423626269
55053.0,1660441.7769750208,50072.44864305653
54467.0,1660439.263441709,49587.20737484697
53894.0,1660436.7507560775,49111.82556467064
53332.0,1660434.2389177447,48644.69779550967
52783.0,1660431.7279263297,48187.539349540246
52244.0,1660429.217781452,47737.90195659305
51716.0,1660426.708482731,47296.664386592325
51199.0,1660424.200029786,46863.87271324565
50692.0,1660421.692422237,46438.73301696866
50195.0,1660419.1856597047,46021.28569560893
49708.0,1660416.6797418087,45611.57051654807
49230.0,1660414.1746681705,45208.783301391166
48761.0,1660411.6704384107,44812.95859615331
48301.0,1660409.1670521505,44424.13043099442
47850.0,1660406.6645090098,44042.33231311045
47407.0,1660404.1628086113,43666.74878965126
46972.0,1660401.6619505764,43297.40862069135
46545.0,1660399.161934526,42934.34015118075
461950.0,1660396.6627600836,251791.90107575
423450.0,1660394.164426871,239902.86066612497
390880.0,1660391.6669345107,229088.11869146128
362960.0,1660389.1702826251,219205.4745893901
338760.0,1660386.6744708368,210139.19858173546
317590.0,1660384.1794987703,201794.98619104063
298910.0,1660381.685366048,194087.99874211202
282300.0,1660379.192072293,186945.69292644353
267440.0,1660376.69961713,180310.93500658887
254070.0,1660374.208000182,174132.76022914393
241970.0,1660371.7172210747,168362.4114942514
230970.0,1660369.2272794307,162962.16614637777
220930.0,1660366.7381748755,157899.30030857975
211730.0,1660364.2499070347,153143.37382662747
203260.0,1660361.7624755315,148662.58020501662
195440.0,1660359.2758799929,144435.66572308523
188200.0,1660356.790120043,140442.7938952167
181480.0,1660354.3051953083,136666.3087784747
175220.0,1660351.8211054143,133085.66920144827
169380.0,1660349.3378499874,129689.34914103134
163920.0,1660346.8554286535,126464.00705212922
158790.0,1660344.3738410391,123388.5475522301
153980.0,1660341.8930867715,120464.41404900033
149450.0,1660339.413165477,117673.90861278451
145180.0,1660336.9340767823,115010.43413860886
141150.0,1660334.455820316,112466.62666306311
137340.0,1660331.9783957049,110034.39391091939
133720.0,1660329.5018025762,107698.46792181372
130290.0,1660327.0260405594,105462.32540147363
127040.0,1660324.5511092811,103322.73333523025
123940.0,1660322.0770083703,101262.76137510921
120990.0,1660319.603737455,99284.88165269168
118170.0,1660317.1312961655,97377.92009930398
115490.0,1660314.6596841295,95550.73042919402
112920.0,1660312.188900977,93784.73344365314
110470.0,1660309.718946336,92088.46651828705
108120.0,1660307.2498198382,90449.63072112792
105860.0,1660304.7815211115,88862.53932175717
103700.0,1660302.3140497864,87335.47117192576
101630.0,1660299.847405494,85862.5815284927
99636.0,1660297.381587864,84434.94054605812
97720.0,1660294.9165965274,83054.90844523188
95876.0,1660292.4524311149,81719.0450311342
94100.0,1660289.9890912576,80425.25126291481
92389.0,1660287.526576586,79172.07975142675
90740.0,1660285.0648867327,77958.01911476605
89148.0,1660282.6040213292,76780.01293053472
87611.0,1660280.1439800076,75637.15330508116
86126.0,1660277.6847623987,74527.74200888173
84690.0,1660275.2263681362,73450.02718651637
83302.0,1660272.7687968512,72403.71657644783
81958.0,1660270.312048178,71386.21843832637
80657.0,1660267.8561217482,70397.1659711703
79397.0,1660265.401017196,69435.40656184303
78176.0,1660262.946734154,68499.75526197172
76991.0,1660260.4932722559,67588.22540539839
75842.0,1660258.0406311348,66701.10966477348
74727.0,1660255.588810426,65837.14205175503
73644.0,1660253.1378097627,64995.02873131174
72592.0,1660250.68762878,64174.23070197133
71569.0,1660248.2382671111,63373.40952968987
70575.0,1660245.7897243924,62592.77508654397
69608.0,1660243.3420002568,61830.95491159568
68668.0,1660240.895094341,61088.13590543008
67752.0,1660238.4490062804,60362.119917800956
66861.0,1660236.00373571,59653.86167215822
65992.0,1660233.559282265,58961.12873645624
65146.0,1660231.1156455828,58284.86088815431
64322.0,1660228.6728252987,57624.398698849436
63518.0,1660226.2308210495,56978.266772662384
62734.0,1660223.789632471,56346.584105771675
61969.0,1660221.3492592003,55728.65875415821
61222.0,1660218.9097008747,55123.788667588735
60493.0,1660216.4709571318,54532.07468953344
59781.0,1660214.0330276077,53952.801313844284
59086.0,1660211.595911941,53386.06014178319
58407.0,1660209.159609769,52831.122926488315
57743.0,1660206.7241207303,52287.252620692736
57095.0,1660204.289444462,51755.34711130286
56460.0,1660201.855580604,51233.016156216094
55840.0,1660199.422528793,50721.97330252279
55233.0,1660196.99028867,50220.63734863501
54639.0,1660194.558859872,49729.06950835949
54058.0,1660192.128242039,49247.329983620264
53489.0,1660189.6984348104,48774.64645362365
52931.0,1660187.2694378255,48310.23944298876
52386.0,1660184.8412507249,47855.82616536239
51851.0,1660182.4138731484,47408.95489729679
51327.0,1660179.9873047352,46970.505266452725
50814.0,1660177.5615451266,46540.523120275204
50311.0,1660175.136593963,46118.21326928563
49818.0,1660172.7124508852,45703.61590035543
49334.0,1660170.2891155337,45295.92757075624
48860.0,1660167.8665875506,44896.02753187314
48394.0,1660165.4448665767,44502.26285656097
47938.0,1660163.023952254,44116.357351306004
47490.0,1660160.6038442235,43736.65181786479
47050.0,1660158.1845421284,43363.17530393163
46619.0,1660155.7660456095,42996.807087822184
46195.0,1660153.3483543107,42635.87530526204
458500.0,1660150.9314678728,250746.6172040919
420290.0,1660148.51538594,238870.0433962731
387960.0,1660146.1001081544,228068.10495600343
360250.0,1660143.68563416,218201.3720139355
336230.0,1660141.2719636,209151.2137676774
315220.0,1660138.859096117,200824.77561057804
296680.0,1660136.4470313564,193135.37370271492
280190.0,1660134.0357689606,186008.79945357933
265450.0,1660131.6253085749,179395.57756016363
252170.0,1660129.2156498428,173230.15433971118
240170.0,1660126.8067924096,167481.51337059477
229250.0,1660124.3987359195,162097.0519611753
219280.0,1660121.9914800175,157048.11020620068
210150.0,1660119.58502435,152308.89865725624
201740.0,1660117.1793685607,147842.02670401882
193980.0,1660114.7745122956,143631.22061990868
186800.0,1660112.3704552003,139656.5022231602
180120.0,1660109.9671969211,135888.70184509546
173910.0,1660107.564737105,132323.92330646174
168120.0,1660105.1630753963,128944.96283769186
162690.0,1660102.7622114432,125726.44208845792
157610.0,1660100.3621448919,122670.86761076469
152830.0,1660097.962875389,119755.5995371095
148340.0,1660095.5644025814,116981.02478918567
144100.0,1660093.166726117,114328.14307051596
140100.0,1660090.769845644,111795.68772679716
136310.0,1660088.3737608085,109369.08492311725
132720.0,1660085.9784712591,107045.81151488551
129320.0,1660083.5839766443,104822.96898341195
126090.0,1660081.190276612,102690.66404282009
123010.0,1660078.79737081,100638.41481993516
120080.0,1660076.4052588888,98668.69081724016
117290.0,1660074.0139404954,96777.08710876654
114620.0,1660071.62341528,94952.04689248407
112080.0,1660069.2336828911,93202.27376192846
109640.0,1660066.8447429787,91508.76454446328
107310.0,1660064.456595192,89879.92688095302
105070.0,1660062.0692391808,88303.13774554785
102930.0,1660059.6826745963,86786.68800432587
100870.0,1660057.296901087,85317.55728686381
98892.0,1660054.9119183046,83898.17391318397
96990.0,1660052.5277258991,82525.18480747916
95160.0,1660050.1443235213,81196.56855214342
93398.0,1660047.7617108223,79910.21732856384
91700.0,1660045.3798874535,78663.94066193252
90062.0,1660042.9988530655,77455.4690928077
88482.0,1660040.6186073113,76283.94432668242
86957.0,1660038.2391498417,75147.7176639747
85483.0,1660035.8604803083,74044.33418058627
84058.0,1660033.482598364,72972.77923556884
82680.0,1660031.1055036604,71932.00054607679
81347.0,1660028.729195851,70920.90954616765
80056.0,1660026.353674588,69937.61954548537
78805.0,1660023.9789395244,68980.96438277273
77592.0,1660021.6049903128,68049.74606625602
76417.0,1660019.2318266071,67144.28010430653
75276.0,1660016.8594480606,66261.77571594341
74169.0,1660014.4878543275,65402.501561881225
73094.0,1660012.1170450607,64565.160175182056
72050.0,1660009.7470199147,63749.21030192814
71035.0,1660007.3777785432,62953.309945208355
70049.0,1660005.009320602,62177.668081720396
69089.0,1660002.6416457451,61420.118418238206
68155.0,1660000.2747536264,60680.83984067955
67247.0,1659997.9086439025,59960.00773485909
66362.0,1659995.5433162276,59255.402024511044
65500.0,1659993.1787702567,58567.17086430363
64660.0,1659990.8150056468,57894.65790373739
63842.0,1659988.4520220517,57237.99921640019
63044.0,1659986.089819129,56595.716424359736
62265.0,1659983.7283965347,55967.12007742886
61506.0,1659981.3677539248,55353.13038865402
60765.0,1659979.0078909555,54752.23771406775
60042.0,1659976.648807284,54164.542403267485
59335.0,1659974.2905025675,53588.5115985382
58645.0,1659971.9329764624,53025.048416576086
57971.0,1659969.5762286256,52473.423081125824
57312.0,1659967.220258715,51932.89704137954
56669.0,1659964.8650663896,51404.368960084816
