Length (nm), Thickness (nm), Width (nm), Inductance (H)
100.000000, 50.000000, 50.000000, 2.826294361120e-07
100.000000, 50.000000, 60.000000, 2.679674001511e-07
100.000000, 50.000000, 70.000000, 2.549651247532e-07
100.000000, 50.000000, 80.000000, 2.433565832185e-07
100.000000, 50.000000, 90.000000, 2.329349887877e-07
100.000000, 50.000000, 100.000000, 2.235364144904e-07
100.000000, 50.000000, 110.000000, 2.150287102628e-07
100.000000, 50.000000, 120.000000, 2.073037858996e-07
100.000000, 50.000000, 130.000000, 2.002721031316e-07
100.000000, 50.000000, 140.000000, 1.938586588775e-07
100.000000, 60.000000, 50.000000, 2.679674001511e-07
100.000000, 60.000000, 60.000000, 2.549651247532e-07
100.000000, 60.000000, 70.000000, 2.433565832185e-07
100.000000, 60.000000, 80.000000, 2.329349887877e-07
100.000000, 60.000000, 90.000000, 2.235364144904e-07
100.000000, 60.000000, 100.000000, 2.150287102628e-07
100.000000, 60.000000, 110.000000, 2.073037858996e-07
100.000000, 60.000000, 120.000000, 2.002721031316e-07
100.000000, 60.000000, 130.000000, 1.938586588775e-07
100.000000, 60.000000, 140.000000, 1.880000000000e-07
100.000000, 70.000000, 50.000000, 2.549651247532e-07
100.000000, 70.000000, 60.000000, 2.433565832185e-07
100.000000, 70.000000, 70.000000, 2.329349887877e-07
100.000000, 70.000000, 80.000000, 2.235364144904e-07
100.000000, 70.000000, 90.000000, 2.150287102628e-07
100.000000, 70.000000, 100.000000, 2.073037858996e-07
100.000000, 70.000000, 110.000000, 2.002721031316e-07
100.000000, 70.000000, 120.000000, 1.938586588775e-07
100.000000, 70.000000, 130.000000, 1.880000000000e-07
100.000000, 70.000000, 140.000000, 1.826419671661e-07
100.000000, 80.000000, 50.000000, 2.433565832185e-07
100.000000, 80.000000, 60.000000, 2.329349887877e-07
100.000000, 80.000000, 70.000000, 2.235364144904e-07
100.000000, 80.000000, 80.000000, 2.150287102628e-07
100.000000, 80.000000, 90.000000, 2.073037858996e-07
100.000000, 80.000000, 100.000000, 2.002721031316e-07
100.000000, 80.000000, 110.000000, 1.938586588775e-07
100.000000, 80.000000, 120.000000, 1.880000000000e-07
100.000000, 80.000000, 130.000000, 1.826419671661e-07
100.000000, 80.000000, 140.000000, 1.777379640391e-07
100.000000, 90.000000, 50.000000, 2.329349887877e-07
100.000000, 90.000000, 60.000000, 2.235364144904e-07
100.000000, 90.000000, 70.000000, 2.150287102628e-07
100.000000, 90.000000, 80.000000, 2.073037858996e-07
100.000000, 90.000000, 90.000000, 2.002721031316e-07
100.000000, 90.000000, 100.000000, 1.938586588775e-07
100.000000, 90.000000, 110.000000, 1.880000000000e-07
100.000000, 90.000000, 120.000000, 1.826419671661e-07
100.000000, 90.000000, 130.000000, 1.777379640391e-07
100.000000, 90.000000, 140.000000, 1.732476115250e-07
100.000000, 100.000000, 50.000000, 2.235364144904e-07
100.000000, 100.000000, 60.000000, 2.150287102628e-07
100.000000, 100.000000, 70.000000, 2.073037858996e-07
100.000000, 100.000000, 80.000000, 2.002721031316e-07
100.000000, 100.000000, 90.000000, 1.938586588775e-07
100.000000, 100.000000, 100.000000, 1.880000000000e-07
100.000000, 100.000000, 110.000000, 1.826419671661e-07
100.000000, 100.000000, 120.000000, 1.777379640391e-07
100.000000, 100.000000, 130.000000, 1.732476115250e-07
100.000000, 100.000000, 140.000000, 1.691356886412e-07
101.515152, 10.000000, 50.000000, 3.698081064873e-07
101.515152, 10.000000, 60.000000, 3.433122988801e-07
101.515152, 10.000000, 70.000000, 3.209403487134e-07
101.515152, 10.000000, 80.000000, 3.017180699403e-07
101.515152, 10.000000, 90.000000, 2.849802951670e-07
101.515152, 10.000000, 100.000000, 2.702525875643e-07
101.515152, 10.000000, 110.000000, 2.571846405246e-07
101.515152, 10.000000, 120.000000, 2.455104273481e-07
101.515152, 10.000000, 130.000000, 2.350231612756e-07
101.515152, 10.000000, 140.000000, 2.255589153364e-07
101.515152, 20.000000, 50.000000, 3.433122988801e-07
101.515152, 20.000000, 60.000000, 3.209403487134e-07
101.515152, 20.000000, 70.000000, 3.017180699403e-07
101.515152, 20.000000, 80.000000, 2.849802951670e-07
101.515152, 20.000000, 90.000000, 2.702525875643e-07
101.515152, 20.000000, 100.000000, 2.571846405246e-07
101.515152, 20.000000, 110.000000, 2.455104273481e-07
101.515152, 20.000000, 120.000000, 2.350231612756e-07
101.515152, 20.000000, 130.000000, 2.255589153364e-07
101.515152, 20.000000, 140.000000, 2.169855394671e-07
101.515152, 30.000000, 50.000000, 3.209403487134e-07
101.515152, 30.000000, 60.000000, 3.017180699403e-07
101.515152, 30.000000, 70.000000, 2.849802951670e-07
101.515152, 30.000000, 80.000000, 2.702525875643e-07
101.515152, 30.000000, 90.000000, 2.571846405246e-07
101.515152, 30.000000, 100.000000, 2.455104273481e-07
101.515152, 30.000000, 110.000000, 2.350231612756e-07
101.515152, 30.000000, 120.000000, 2.255589153364e-07
101.515152, 30.000000, 130.000000, 2.169855394671e-07
101.515152, 30.000000, 140.000000, 2.091949434620e-07
101.515152, 40.000000, 50.000000, 3.017180699403e-07
101.515152, 40.000000, 60.000000, 2.849802951670e-07
101.515152, 40.000000, 70.000000, 2.702525875643e-07
101.515152, 40.000000, 80.000000, 2.571846405246e-07
101.515152, 40.000000, 90.000000, 2.455104273481e-07
101.515152, 40.000000, 100.000000, 2.350231612756e-07
101.515152, 40.000000, 110.000000, 2.255589153364e-07
101.515152, 40.000000, 120.000000, 2.169855394671e-07
101.515152, 40.000000, 130.000000, 2.091949434620e-07
101.515152, 40.000000, 140.000000, 2.020975890522e-07
101.515152, 50.000000, 50.000000, 2.849802951670e-07
101.515152, 50.000000, 60.000000, 2.702525875643e-07
101.515152, 50.000000, 70.000000, 2.571846405246e-07
101.515152, 50.000000, 80.000000, 2.455104273481e-07
101.515152, 50.000000, 90.000000, 2.350231612756e-07
101.515152, 50.000000, 100.000000, 2.255589153364e-07
101.515152, 50.000000, 110.000000, 2.169855394671e-07
101.515152, 50.000000, 120.000000, 2.091949434620e-07
101.515152, 50.000000, 130.000000, 2.020975890522e-07
101.515152, 50.000000, 140.000000, 1.956184731564e-07
101.515152, 60.000000, 50.000000, 2.702525875643e-07
101.515152, 60.000000, 60.000000, 2.571846405246e-07
101.515152, 60.000000, 70.000000, 2.455104273481e-07
101.515152, 60.000000, 80.000000, 2.350231612756e-07
101.515152, 60.000000, 90.000000, 2.255589153364e-07
101.515152, 60.000000, 100.000000, 2.169855394671e-07
101.515152, 60.000000, 110.000000, 2.091949434620e-07
101.515152, 60.000000, 120.000000, 2.020975890522e-07
101.515152, 60.000000, 130.000000, 1.956184731564e-07
101.515152, 60.000000, 140.000000, 1.896941426371e-07
101.515152, 70.000000, 50.000000, 2.571846405246e-07
101.515152, 70.000000, 60.000000, 2.455104273481e-07
101.515152, 70.000000, 70.000000, 2.350231612756e-07
101.515152, 70.000000, 80.000000, 2.255589153364e-07
101.515152, 70.000000, 90.000000, 2.169855394671e-07
101.515152, 70.000000, 100.000000, 2.091949434620e-07
101.515152, 70.000000, 110.000000, 2.020975890522e-07
101.515152, 70.000000, 120.000000, 1.956184731564e-07
101.515152, 70.000000, 130.000000, 1.896941426371e-07
101.515152, 70.000000, 140.000000, 1.842704381614e-07
101.515152, 80.000000, 50.000000, 2.455104273481e-07
101.515152, 80.000000, 60.000000, 2.350231612756e-07
101.515152, 80.000000, 70.000000, 2.255589153364e-07
101.515152, 80.000000, 80.000000, 2.169855394671e-07
101.515152, 80.000000, 90.000000, 2.091949434620e-07
101.515152, 80.000000, 100.000000, 2.020975890522e-07
101.515152, 80.000000, 110.000000, 1.956184731564e-07
101.515152, 80.000000, 120.000000, 1.896941426371e-07
101.515152, 80.000000, 130.000000, 1.842704381614e-07
101.515152, 80.000000, 140.000000, 1.793007633926e-07
101.515152, 90.000000, 50.000000, 2.350231612756e-07
101.515152, 90.000000, 60.000000, 2.255589153364e-07
101.515152, 90.000000, 70.000000, 2.169855394671e-07
101.515152, 90.000000, 80.000000, 2.091949434620e-07
101.515152, 90.000000, 90.000000, 2.020975890522e-07
101.515152, 90.000000, 100.000000, 1.956184731564e-07
101.515152, 90.000000, 110.000000, 1.896941426371e-07
101.515152, 90.000000, 120.000000, 1.842704381614e-07
101.515152, 90.000000, 130.000000, 1.793007633926e-07
101.515152, 90.000000, 140.000000, 1.747447392367e-07
101.515152, 100.000000, 50.000000, 2.255589153364e-07
101.515152, 100.000000, 60.000000, 2.169855394671e-07
101.515152, 100.000000, 70.000000, 2.091949434620e-07
101.515152, 100.000000, 80.000000, 2.020975890522e-07
101.515152, 100.000000, 90.000000, 1.956184731564e-07
101.515152, 100.000000, 100.000000, 1.896941426371e-07
101.515152, 100.000000, 110.000000, 1.842704381614e-07
101.515152, 100.000000, 120.000000, 1.793007633926e-07
101.515152, 100.000000, 130.000000, 1.747447392367e-07
101.515152, 100.000000, 140.000000, 1.705671447111e-07
103.030303, 10.000000, 50.000000, 3.723886829069e-07
103.030303, 10.000000, 60.000000, 3.458291351767e-07
103.030303, 10.000000, 70.000000, 3.233934448871e-07
103.030303, 10.000000, 80.000000, 3.041074259911e-07
103.030303, 10.000000, 90.000000, 2.873059110949e-07
103.030303, 10.000000, 100.000000, 2.725144633693e-07
103.030303, 10.000000, 110.000000, 2.593827762067e-07
103.030303, 10.000000, 120.000000, 2.476448229073e-07
103.030303, 10.000000, 130.000000, 2.370938167118e-07
103.030303, 10.000000, 140.000000, 2.275658306497e-07
103.030303, 20.000000, 50.000000, 3.458291351767e-07
103.030303, 20.000000, 60.000000, 3.233934448871e-07
103.030303, 20.000000, 70.000000, 3.041074259911e-07
103.030303, 20.000000, 80.000000, 2.873059110949e-07
103.030303, 20.000000, 90.000000, 2.725144633693e-07
103.030303, 20.000000, 100.000000, 2.593827762067e-07
103.030303, 20.000000, 110.000000, 2.476448229073e-07
103.030303, 20.000000, 120.000000, 2.370938167118e-07
103.030303, 20.000000, 130.000000, 2.275658306497e-07
103.030303, 20.000000, 140.000000, 2.189287146575e-07
103.030303, 30.000000, 50.000000, 3.233934448871e-07
103.030303, 30.000000, 60.000000, 3.041074259911e-07
103.030303, 30.000000, 70.000000, 2.873059110949e-07
103.030303, 30.000000, 80.000000, 2.725144633693e-07
103.030303, 30.000000, 90.000000, 2.593827762067e-07
103.030303, 30.000000, 100.000000, 2.476448229073e-07
103.030303, 30.000000, 110.000000, 2.370938167118e-07
103.030303, 30.000000, 120.000000, 2.275658306497e-07
103.030303, 30.000000, 130.000000, 2.189287146575e-07
103.030303, 30.000000, 140.000000, 2.110743785295e-07
103.030303, 40.000000, 50.000000, 3.041074259911e-07
103.030303, 40.000000, 60.000000, 2.873059110949e-07
103.030303, 40.000000, 70.000000, 2.725144633693e-07
103.030303, 40.000000, 80.000000, 2.593827762067e-07
103.030303, 40.000000, 90.000000, 2.476448229073e-07
103.030303, 40.000000, 100.000000, 2.370938167118e-07
103.030303, 40.000000, 110.000000, 2.275658306497e-07
103.030303, 40.000000, 120.000000, 2.189287146575e-07
103.030303, 40.000000, 130.000000, 2.110743785295e-07
103.030303, 40.000000, 140.000000, 2.039132839968e-07
103.030303, 50.000000, 50.000000, 2.873059110949e-07
103.030303, 50.000000, 60.000000, 2.725144633693e-07
103.030303, 50.000000, 70.000000, 2.593827762067e-07
103.030303, 50.000000, 80.000000, 2.476448229073e-07
103.030303, 50.000000, 90.000000, 2.370938167118e-07
103.030303, 50.000000, 100.000000, 2.275658306497e-07
103.030303, 50.000000, 110.000000, 2.189287146575e-07
103.030303, 50.000000, 120.000000, 2.110743785295e-07
103.030303, 50.000000, 130.000000, 2.039132839968e-07
103.030303, 50.000000, 140.000000, 1.973704279780e-07
103.030303, 60.000000, 50.000000, 2.725144633693e-07
103.030303, 60.000000, 60.000000, 2.593827762067e-07
103.030303, 60.000000, 70.000000, 2.476448229073e-07
103.030303, 60.000000, 80.000000, 2.370938167118e-07
103.030303, 60.000000, 90.000000, 2.275658306497e-07
103.030303, 60.000000, 100.000000, 2.189287146575e-07
103.030303, 60.000000, 110.000000, 2.110743785295e-07
103.030303, 60.000000, 120.000000, 2.039132839968e-07
103.030303, 60.000000, 130.000000, 1.973704279780e-07
103.030303, 60.000000, 140.000000, 1.913823573358e-07
103.030303, 70.000000, 50.000000, 2.593827762067e-07
103.030303, 70.000000, 60.000000, 2.476448229073e-07
103.030303, 70.000000, 70.000000, 2.370938167118e-07
103.030303, 70.000000, 80.000000, 2.275658306497e-07
103.030303, 70.000000, 90.000000, 2.189287146575e-07
103.030303, 70.000000, 100.000000, 2.110743785295e-07
103.030303, 70.000000, 110.000000, 2.039132839968e-07
103.030303, 70.000000, 120.000000, 1.973704279780e-07
103.030303, 70.000000, 130.000000, 1.913823573358e-07
103.030303, 70.000000, 140.000000, 1.858949127372e-07
103.030303, 80.000000, 50.000000, 2.476448229073e-07
103.030303, 80.000000, 60.000000, 2.370938167118e-07
103.030303, 80.000000, 70.000000, 2.275658306497e-07
103.030303, 80.000000, 80.000000, 2.189287146575e-07
103.030303, 80.000000, 90.000000, 2.110743785295e-07
103.030303, 80.000000, 100.000000, 2.039132839968e-07
103.030303, 80.000000, 110.000000, 1.973704279780e-07
103.030303, 80.000000, 120.000000, 1.913823573358e-07
103.030303, 80.000000, 130.000000, 1.858949127372e-07
103.030303, 80.000000, 140.000000, 1.808614978455e-07
103.030303, 90.000000, 50.000000, 2.370938167118e-07
103.030303, 90.000000, 60.000000, 2.275658306497e-07
103.030303, 90.000000, 70.000000, 2.189287146575e-07
103.030303, 90.000000, 80.000000, 2.110743785295e-07
103.030303, 90.000000, 90.000000, 2.039132839968e-07
103.030303, 90.000000, 100.000000, 1.973704279780e-07
103.030303, 90.000000, 110.000000, 1.913823573358e-07
103.030303, 90.000000, 120.000000, 1.858949127372e-07
103.030303, 90.000000, 130.000000, 1.808614978455e-07
103.030303, 90.000000, 140.000000, 1.762417335667e-07
103.030303, 100.000000, 50.000000, 2.275658306497e-07
103.030303, 100.000000, 60.000000, 2.189287146575e-07
103.030303, 100.000000, 70.000000, 2.110743785295e-07
103.030303, 100.000000, 80.000000, 2.039132839968e-07
103.030303, 100.000000, 90.000000, 1.973704279780e-07
103.030303, 100.000000, 100.000000, 1.913823573358e-07
103.030303, 100.000000, 110.000000, 1.858949127372e-07
103.030303, 100.000000, 120.000000, 1.808614978455e-07
103.030303, 100.000000, 130.000000, 1.762417335667e-07
103.030303, 100.000000, 140.000000, 1.720003989182e-07
104.545455, 10.000000, 50.000000, 3.749370872924e-07
104.545455, 10.000000, 60.000000, 3.483156469791e-07
104.545455, 10.000000, 70.000000, 3.258180641064e-07
104.545455, 10.000000, 80.000000, 3.064701526273e-07
104.545455, 10.000000, 90.000000, 2.896067451479e-07
104.545455, 10.000000, 100.000000, 2.747534048392e-07
104.545455, 10.000000, 110.000000, 2.615598250935e-07
104.545455, 10.000000, 120.000000, 2.497599792109e-07
104.545455, 10.000000, 130.000000, 2.391470804323e-07
104.545455, 10.000000, 140.000000, 2.295572017871e-07
104.545455, 20.000000, 50.000000, 3.483156469791e-07
104.545455, 20.000000, 60.000000, 3.258180641064e-07
104.545455, 20.000000, 70.000000, 3.064701526273e-07
104.545455, 20.000000, 80.000000, 2.896067451479e-07
104.545455, 20.000000, 90.000000, 2.747534048392e-07
104.545455, 20.000000, 100.000000, 2.615598250935e-07
104.545455, 20.000000, 110.000000, 2.497599792109e-07
104.545455, 20.000000, 120.000000, 2.391470804323e-07
104.545455, 20.000000, 130.000000, 2.295572017871e-07
104.545455, 20.000000, 140.000000, 2.208581932118e-07
104.545455, 30.000000, 50.000000, 3.258180641064e-07
104.545455, 30.000000, 60.000000, 3.064701526273e-07
104.545455, 30.000000, 70.000000, 2.896067451479e-07
104.545455, 30.000000, 80.000000, 2.747534048392e-07
104.545455, 30.000000, 90.000000, 2.615598250935e-07
104.545455, 30.000000, 100.000000, 2.497599792109e-07
104.545455, 30.000000, 110.000000, 2.391470804323e-07
104.545455, 30.000000, 120.000000, 2.295572017871e-07
104.545455, 30.000000, 130.000000, 2.208581932118e-07
104.545455, 30.000000, 140.000000, 2.129419645007e-07
104.545455, 40.000000, 50.000000, 3.064701526273e-07
104.545455, 40.000000, 60.000000, 2.896067451479e-07
104.545455, 40.000000, 70.000000, 2.747534048392e-07
104.545455, 40.000000, 80.000000, 2.615598250935e-07
104.545455, 40.000000, 90.000000, 2.497599792109e-07
104.545455, 40.000000, 100.000000, 2.391470804323e-07
104.545455, 40.000000, 110.000000, 2.295572017871e-07
104.545455, 40.000000, 120.000000, 2.208581932118e-07
104.545455, 40.000000, 130.000000, 2.129419645007e-07
104.545455, 40.000000, 140.000000, 2.057189773849e-07
104.545455, 50.000000, 50.000000, 2.896067451479e-07
104.545455, 50.000000, 60.000000, 2.747534048392e-07
104.545455, 50.000000, 70.000000, 2.615598250935e-07
104.545455, 50.000000, 80.000000, 2.497599792109e-07
104.545455, 50.000000, 90.000000, 2.391470804323e-07
104.545455, 50.000000, 100.000000, 2.295572017871e-07
104.545455, 50.000000, 110.000000, 2.208581932118e-07
104.545455, 50.000000, 120.000000, 2.129419645007e-07
104.545455, 50.000000, 130.000000, 2.057189773849e-07
104.545455, 50.000000, 140.000000, 1.991142287830e-07
104.545455, 60.000000, 50.000000, 2.747534048392e-07
104.545455, 60.000000, 60.000000, 2.615598250935e-07
104.545455, 60.000000, 70.000000, 2.497599792109e-07
104.545455, 60.000000, 80.000000, 2.391470804323e-07
104.545455, 60.000000, 90.000000, 2.295572017871e-07
104.545455, 60.000000, 100.000000, 2.208581932118e-07
104.545455, 60.000000, 110.000000, 2.129419645007e-07
104.545455, 60.000000, 120.000000, 2.057189773849e-07
104.545455, 60.000000, 130.000000, 1.991142287830e-07
104.545455, 60.000000, 140.000000, 1.930642655576e-07
104.545455, 70.000000, 50.000000, 2.615598250935e-07
104.545455, 70.000000, 60.000000, 2.497599792109e-07
104.545455, 70.000000, 70.000000, 2.391470804323e-07
104.545455, 70.000000, 80.000000, 2.295572017871e-07
104.545455, 70.000000, 90.000000, 2.208581932118e-07
104.545455, 70.000000, 100.000000, 2.129419645007e-07
104.545455, 70.000000, 110.000000, 2.057189773849e-07
104.545455, 70.000000, 120.000000, 1.991142287830e-07
104.545455, 70.000000, 130.000000, 1.930642655576e-07
104.545455, 70.000000, 140.000000, 1.875149283759e-07
104.545455, 80.000000, 50.000000, 2.497599792109e-07
104.545455, 80.000000, 60.000000, 2.391470804323e-07
104.545455, 80.000000, 70.000000, 2.295572017871e-07
104.545455, 80.000000, 80.000000, 2.208581932118e-07
104.545455, 80.000000, 90.000000, 2.129419645007e-07
104.545455, 80.000000, 100.000000, 2.057189773849e-07
104.545455, 80.000000, 110.000000, 1.991142287830e-07
104.545455, 80.000000, 120.000000, 1.930642655576e-07
104.545455, 80.000000, 130.000000, 1.875149283759e-07
104.545455, 80.000000, 140.000000, 1.824196209011e-07
104.545455, 90.000000, 50.000000, 2.391470804323e-07
104.545455, 90.000000, 60.000000, 2.295572017871e-07
104.545455, 90.000000, 70.000000, 2.208581932118e-07
104.545455, 90.000000, 80.000000, 2.129419645007e-07
104.545455, 90.000000, 90.000000, 2.057189773849e-07
104.545455, 90.000000, 100.000000, 1.991142287830e-07
104.545455, 90.000000, 110.000000, 1.930642655576e-07
104.545455, 90.000000, 120.000000, 1.875149283759e-07
104.545455, 90.000000, 130.000000, 1.824196209011e-07
104.545455, 90.000000, 140.000000, 1.777379640391e-07
