Wgr,Rgrr,Rgrt,Rgrb,Rgrl,Rgr
1.523899999999943812e-06,7.885036901897893846e+07,3.469416236835072283e+06,3.469416236835072283e+06,7.885036901897893846e+07,1.661597814576183911e+06
1.524079999999943698e-06,7.885023076797263324e+07,3.469410153790795244e+06,3.469410153790795244e+06,7.885023076797263324e+07,1.661594901240802603e+06
1.524259999999943585e-06,7.885009256594187021e+07,3.469404072901441716e+06,3.469404072901441716e+06,7.885009256594187021e+07,1.661591988937471993e+06
1.524439999999943683e-06,7.884995441286352277e+07,3.469397994165994227e+06,3.469397994165994227e+06,7.884995441286352277e+07,1.661589077665705699e+06
1.524619999999943781e-06,7.884981630871447921e+07,3.469391917583436240e+06,3.469391917583436240e+06,7.884981630871447921e+07,1.661586167425017105e+06
1.524799999999943668e-06,7.884967825347161293e+07,3.469385843152750749e+06,3.469385843152750749e+06,7.884967825347161293e+07,1.661583258214919129e+06
1.524979999999943554e-06,7.884954024711187184e+07,3.469379770872921683e+06,3.469379770872921683e+06,7.884954024711187184e+07,1.661580350034923991e+06
1.525159999999943652e-06,7.884940228961215913e+07,3.469373700742934365e+06,3.469373700742934365e+06,7.884940228961215913e+07,1.661577442884546937e+06
1.525339999999943751e-06,7.884926438094940782e+07,3.469367632761773653e+06,3.469367632761773653e+06,7.884926438094940782e+07,1.661574536763301818e+06
1.525519999999943637e-06,7.884912652110058069e+07,3.469361566928424872e+06,3.469361566928424872e+06,7.884912652110058069e+07,1.661571631670701550e+06
1.525699999999943524e-06,7.884898871004262567e+07,3.469355503241874743e+06,3.469355503241874743e+06,7.884898871004262567e+07,1.661568727606261615e+06
1.525879999999943622e-06,7.884885094775255024e+07,3.469349441701111384e+06,3.469349441701111384e+06,7.884885094775255024e+07,1.661565824569497956e+06
1.526059999999943720e-06,7.884871323420731723e+07,3.469343382305121515e+06,3.469343382305121515e+06,7.884871323420731723e+07,1.661562922559923958e+06
1.526239999999943606e-06,7.884857556938396394e+07,3.469337325052893721e+06,3.469337325052893721e+06,7.884857556938396394e+07,1.661560021577056265e+06
1.526419999999943493e-06,7.884843795325948298e+07,3.469331269943416584e+06,3.469331269943416584e+06,7.884843795325948298e+07,1.661557121620410355e+06
1.526599999999943591e-06,7.884830038581092656e+07,3.469325216975680087e+06,3.469325216975680087e+06,7.884830038581092656e+07,1.661554222689501708e+06
1.526779999999943689e-06,7.884816286701531708e+07,3.469319166148673743e+06,3.469319166148673743e+06,7.884816286701531708e+07,1.661551324783847667e+06
1.526959999999943576e-06,7.884802539684973657e+07,3.469313117461387534e+06,3.469313117461387534e+06,7.884802539684973657e+07,1.661548427902963245e+06
1.527139999999943462e-06,7.884788797529125214e+07,3.469307070912814699e+06,3.469307070912814699e+06,7.884788797529125214e+07,1.661545532046367181e+06
1.527319999999943561e-06,7.884775060231696069e+07,3.469301026501945686e+06,3.469301026501945686e+06,7.884775060231696069e+07,1.661542637213575654e+06
1.527499999999943659e-06,7.884761327790392935e+07,3.469294984227772336e+06,3.469294984227772336e+06,7.884761327790392935e+07,1.661539743404105306e+06
1.527679999999943545e-06,7.884747600202929974e+07,3.469288944089288823e+06,3.469288944089288823e+06,7.884747600202929974e+07,1.661536850617475342e+06
1.527859999999943432e-06,7.884733877467021346e+07,3.469282906085489318e+06,3.469282906085489318e+06,7.884733877467021346e+07,1.661533958853203570e+06
1.528039999999943530e-06,7.884720159580378234e+07,3.469276870215366129e+06,3.469276870215366129e+06,7.884720159580378234e+07,1.661531068110807799e+06
1.528219999999943628e-06,7.884706446540717781e+07,3.469270836477915291e+06,3.469270836477915291e+06,7.884706446540717781e+07,1.661528178389806300e+06
1.528399999999943515e-06,7.884692738345755637e+07,3.469264804872131906e+06,3.469264804872131906e+06,7.884692738345755637e+07,1.661525289689718047e+06
1.528579999999943401e-06,7.884679034993210435e+07,3.469258775397012476e+06,3.469258775397012476e+06,7.884679034993210435e+07,1.661522402010063874e+06
1.528759999999943499e-06,7.884665336480802298e+07,3.469252748051552102e+06,3.469252748051552102e+06,7.884665336480802298e+07,1.661519515350360190e+06
1.528939999999943598e-06,7.884651642806249857e+07,3.469246722834749613e+06,3.469246722834749613e+06,7.884651642806249857e+07,1.661516629710129462e+06
1.529119999999943484e-06,7.884637953967279196e+07,3.469240699745602440e+06,3.469240699745602440e+06,7.884637953967279196e+07,1.661513745088890428e+06
1.529299999999943370e-06,7.884624269961611927e+07,3.469234678783108480e+06,3.469234678783108480e+06,7.884624269961611927e+07,1.661510861486162990e+06
1.529479999999943469e-06,7.884610590786969662e+07,3.469228659946266096e+06,3.469228659946266096e+06,7.884610590786969662e+07,1.661507978901468683e+06
1.529659999999943567e-06,7.884596916441082954e+07,3.469222643234075978e+06,3.469222643234075978e+06,7.884596916441082954e+07,1.661505097334327642e+06
1.529839999999943453e-06,7.884583246921677887e+07,3.469216628645537421e+06,3.469216628645537421e+06,7.884583246921677887e+07,1.661502216784261167e+06
1.530019999999943340e-06,7.884569582226483524e+07,3.469210616179652512e+06,3.469210616179652512e+06,7.884569582226483524e+07,1.661499337250791257e+06
1.530199999999943438e-06,7.884555922353228927e+07,3.469204605835420080e+06,3.469204605835420080e+06,7.884555922353228927e+07,1.661496458733438747e+06
1.530379999999943536e-06,7.884542267299647629e+07,3.469198597611844540e+06,3.469198597611844540e+06,7.884542267299647629e+07,1.661493581231726101e+06
1.530559999999943423e-06,7.884528617063470185e+07,3.469192591507926583e+06,3.469192591507926583e+06,7.884528617063470185e+07,1.661490704745175317e+06
1.530739999999943309e-06,7.884514971642433107e+07,3.469186587522670161e+06,3.469186587522670161e+06,7.884514971642433107e+07,1.661487829273309559e+06
1.530919999999943407e-06,7.884501331034271419e+07,3.469180585655078758e+06,3.469180585655078758e+06,7.884501331034271419e+07,1.661484954815650824e+06
1.531099999999943506e-06,7.884487695236720145e+07,3.469174585904156324e+06,3.469174585904156324e+06,7.884487695236720145e+07,1.661482081371722044e+06
1.531279999999943392e-06,7.884474064247518778e+07,3.469168588268907741e+06,3.469168588268907741e+06,7.884474064247518778e+07,1.661479208941047546e+06
1.531459999999943279e-06,7.884460438064408302e+07,3.469162592748338822e+06,3.469162592748338822e+06,7.884460438064408302e+07,1.661476337523150956e+06
1.531639999999943377e-06,7.884446816685126722e+07,3.469156599341454916e+06,3.469156599341454916e+06,7.884446816685126722e+07,1.661473467117555207e+06
1.531819999999943475e-06,7.884433200107416511e+07,3.469150608047262765e+06,3.469150608047262765e+06,7.884433200107416511e+07,1.661470597723784856e+06
1.531999999999943362e-06,7.884419588329023123e+07,3.469144618864770047e+06,3.469144618864770047e+06,7.884419588329023123e+07,1.661467729341364698e+06
1.532179999999943248e-06,7.884405981347692013e+07,3.469138631792983972e+06,3.469138631792983972e+06,7.884405981347692013e+07,1.661464861969819758e+06
1.532359999999943346e-06,7.884392379161167145e+07,3.469132646830913145e+06,3.469132646830913145e+06,7.884392379161167145e+07,1.661461995608674828e+06
1.532539999999943444e-06,7.884378781767195463e+07,3.469126663977565710e+06,3.469126663977565710e+06,7.884378781767195463e+07,1.661459130257455166e+06
1.532719999999943331e-06,7.884365189163526893e+07,3.469120683231951669e+06,3.469120683231951669e+06,7.884365189163526893e+07,1.661456265915686032e+06
1.532899999999943217e-06,7.884351601347912848e+07,3.469114704593081027e+06,3.469114704593081027e+06,7.884351601347912848e+07,1.661453402582893381e+06
1.533079999999943316e-06,7.884338018318103254e+07,3.469108728059965186e+06,3.469108728059965186e+06,7.884338018318103254e+07,1.661450540258604102e+06
1.533259999999943414e-06,7.884324440071852505e+07,3.469102753631614614e+06,3.469102753631614614e+06,7.884324440071852505e+07,1.661447678942344384e+06
1.533439999999943300e-06,7.884310866606910527e+07,3.469096781307040248e+06,3.469096781307040248e+06,7.884310866606910527e+07,1.661444818633639719e+06
1.533619999999943187e-06,7.884297297921037674e+07,3.469090811085256282e+06,3.469090811085256282e+06,7.884297297921037674e+07,1.661441959332019091e+06
1.533799999999943285e-06,7.884283734011988342e+07,3.469084842965274118e+06,3.469084842965274118e+06,7.884283734011988342e+07,1.661439101037009154e+06
1.533979999999943383e-06,7.884270174877519906e+07,3.469078876946108416e+06,3.469078876946108416e+06,7.884270174877519906e+07,1.661436243748136330e+06
1.534159999999943270e-06,7.884256620515394211e+07,3.469072913026772905e+06,3.469072913026772905e+06,7.884256620515394211e+07,1.661433387464929605e+06
1.534339999999943156e-06,7.884243070923368633e+07,3.469066951206281781e+06,3.469066951206281781e+06,7.884243070923368633e+07,1.661430532186916564e+06
1.534519999999943254e-06,7.884229526099207997e+07,3.469060991483651102e+06,3.469060991483651102e+06,7.884229526099207997e+07,1.661427677913626190e+06
1.534699999999943353e-06,7.884215986040672660e+07,3.469055033857895527e+06,3.469055033857895527e+06,7.884215986040672660e+07,1.661424824644585839e+06
1.534879999999943239e-06,7.884202450745531917e+07,3.469049078328033444e+06,3.469049078328033444e+06,7.884202450745531917e+07,1.661421972379326122e+06
1.535059999999943126e-06,7.884188920211546123e+07,3.469043124893079512e+06,3.469043124893079512e+06,7.884188920211546123e+07,1.661419121117375093e+06
1.535239999999943224e-06,7.884175394436486065e+07,3.469037173552053515e+06,3.469037173552053515e+06,7.884175394436486065e+07,1.661416270858263131e+06
1.535419999999943322e-06,7.884161873418118060e+07,3.469031224303971510e+06,3.469031224303971510e+06,7.884161873418118060e+07,1.661413421601518756e+06
1.535599999999943209e-06,7.884148357154215872e+07,3.469025277147854678e+06,3.469025277147854678e+06,7.884148357154215872e+07,1.661410573346673511e+06
1.535779999999943095e-06,7.884134845642545819e+07,3.469019332082719542e+06,3.469019332082719542e+06,7.884134845642545819e+07,1.661407726093256613e+06
1.535959999999943193e-06,7.884121338880884647e+07,3.469013389107588679e+06,3.469013389107588679e+06,7.884121338880884647e+07,1.661404879840799142e+06
1.536139999999943291e-06,7.884107836867001653e+07,3.469007448221480008e+06,3.469007448221480008e+06,7.884107836867001653e+07,1.661402034588831244e+06
1.536319999999943178e-06,7.884094339598675072e+07,3.469001509423416574e+06,3.469001509423416574e+06,7.884094339598675072e+07,1.661399190336885164e+06
1.536499999999943064e-06,7.884080847073680162e+07,3.468995572712418623e+06,3.468995572712418623e+06,7.884080847073680162e+07,1.661396347084491747e+06
1.536679999999943163e-06,7.884067359289796650e+07,3.468989638087509666e+06,3.468989638087509666e+06,7.884067359289796650e+07,1.661393504831183003e+06
1.536859999999943261e-06,7.884053876244798303e+07,3.468983705547710881e+06,3.468983705547710881e+06,7.884053876244798303e+07,1.661390663576489547e+06
1.537039999999943147e-06,7.884040397936472297e+07,3.468977775092047174e+06,3.468977775092047174e+06,7.884040397936472297e+07,1.661387823319945484e+06
1.537219999999943034e-06,7.884026924362595379e+07,3.468971846719541121e+06,3.468971846719541121e+06,7.884026924362595379e+07,1.661384984061082825e+06
1.537399999999943132e-06,7.884013455520951748e+07,3.468965920429218095e+06,3.468965920429218095e+06,7.884013455520951748e+07,1.661382145799433580e+06
1.537579999999943230e-06,7.883999991409324110e+07,3.468959996220102068e+06,3.468959996220102068e+06,7.883999991409324110e+07,1.661379308534531388e+06
1.537759999999943117e-06,7.883986532025501132e+07,3.468954074091219809e+06,3.468954074091219809e+06,7.883986532025501132e+07,1.661376472265909892e+06
1.537939999999943003e-06,7.883973077367267013e+07,3.468948154041596688e+06,3.468948154041596688e+06,7.883973077367267013e+07,1.661373636993101565e+06
1.538119999999943101e-06,7.883959627432411909e+07,3.468942236070260406e+06,3.468942236070260406e+06,7.883959627432411909e+07,1.661370802715642145e+06
1.538299999999943200e-06,7.883946182218721509e+07,3.468936320176236797e+06,3.468936320176236797e+06,7.883946182218721509e+07,1.661367969433063408e+06
1.538479999999943086e-06,7.883932741723990440e+07,3.468930406358554959e+06,3.468930406358554959e+06,7.883932741723990440e+07,1.661365137144901790e+06
1.538659999999942973e-06,7.883919305946008861e+07,3.468924494616243523e+06,3.468924494616243523e+06,7.883919305946008861e+07,1.661362305850691395e+06
1.538839999999943071e-06,7.883905874882568419e+07,3.468918584948329721e+06,3.468918584948329721e+06,7.883905874882568419e+07,1.661359475549966330e+06
1.539019999999943169e-06,7.883892448531466722e+07,3.468912677353844978e+06,3.468912677353844978e+06,7.883892448531466722e+07,1.661356646242263028e+06
1.539199999999943055e-06,7.883879026890498400e+07,3.468906771831818856e+06,3.468906771831818856e+06,7.883879026890498400e+07,1.661353817927116062e+06
1.539379999999942942e-06,7.883865609957459569e+07,3.468900868381281849e+06,3.468900868381281849e+06,7.883865609957459569e+07,1.661350990604062099e+06
1.539559999999943040e-06,7.883852197730150819e+07,3.468894967001266312e+06,3.468894967001266312e+06,7.883852197730150819e+07,1.661348164272636874e+06
1.539739999999943138e-06,7.883838790206369758e+07,3.468889067690801807e+06,3.468889067690801807e+06,7.883838790206369758e+07,1.661345338932376355e+06
1.539919999999943025e-06,7.883825387383916974e+07,3.468883170448923018e+06,3.468883170448923018e+06,7.883825387383916974e+07,1.661342514582817908e+06
1.540099999999942911e-06,7.883811989260596037e+07,3.468877275274661835e+06,3.468877275274661835e+06,7.883811989260596037e+07,1.661339691223497037e+06
1.540279999999943010e-06,7.883798595834210515e+07,3.468871382167052012e+06,3.468871382167052012e+06,7.883798595834210515e+07,1.661336868853952037e+06
1.540459999999943108e-06,7.883785207102563977e+07,3.468865491125127766e+06,3.468865491125127766e+06,7.883785207102563977e+07,1.661334047473720508e+06
1.540639999999942994e-06,7.883771823063464463e+07,3.468859602147923782e+06,3.468859602147923782e+06,7.883771823063464463e+07,1.661331227082339115e+06
1.540819999999942881e-06,7.883758443714718521e+07,3.468853715234475210e+06,3.468853715234475210e+06,7.883758443714718521e+07,1.661328407679346390e+06
1.540999999999942979e-06,7.883745069054132700e+07,3.468847830383817665e+06,3.468847830383817665e+06,7.883745069054132700e+07,1.661325589264280861e+06
1.541179999999943077e-06,7.883731699079519510e+07,3.468841947594987694e+06,3.468841947594987694e+06,7.883731699079519510e+07,1.661322771836679662e+06
1.541359999999942964e-06,7.883718333788689971e+07,3.468836066867022775e+06,3.468836066867022775e+06,7.883718333788689971e+07,1.661319955396083649e+06
1.541539999999942850e-06,7.883704973179455101e+07,3.468830188198959455e+06,3.468830188198959455e+06,7.883704973179455101e+07,1.661317139942030655e+06
1.541719999999942948e-06,7.883691617249628901e+07,3.468824311589836143e+06,3.468824311589836143e+06,7.883691617249628901e+07,1.661314325474059442e+06
1.541899999999943047e-06,7.883678265997028351e+07,3.468818437038691714e+06,3.468818437038691714e+06,7.883678265997028351e+07,1.661311511991710635e+06
1.542079999999942933e-06,7.883664919419467449e+07,3.468812564544565510e+06,3.468812564544565510e+06,7.883664919419467449e+07,1.661308699494523462e+06
1.542259999999942820e-06,7.883651577514764667e+07,3.468806694106495939e+06,3.468806694106495939e+06,7.883651577514764667e+07,1.661305887982038315e+06
1.542439999999942918e-06,7.883638240280739963e+07,3.468800825723525137e+06,3.468800825723525137e+06,7.883638240280739963e+07,1.661303077453795355e+06
1.542619999999943016e-06,7.883624907715211809e+07,3.468794959394692909e+06,3.468794959394692909e+06,7.883624907715211809e+07,1.661300267909335438e+06
1.542799999999942902e-06,7.883611579816003144e+07,3.468789095119040459e+06,3.468789095119040459e+06,7.883611579816003144e+07,1.661297459348199656e+06
1.542979999999942789e-06,7.883598256580933928e+07,3.468783232895610388e+06,3.468783232895610388e+06,7.883598256580933928e+07,1.661294651769928169e+06
