Ncht,Nchb,Nchl,Nchr,Cg
2.735643564356435036e+03,2.735643564356435036e+03,5.530033003300329852e+01,5.530033003300329852e+01,1.076685990805625196e-10
2.735913591359136262e+03,2.735913591359136262e+03,5.530513051305130290e+01,5.530513051305130290e+01,1.076792013324085206e-10
2.736183618361836125e+03,2.736183618361836125e+03,5.530993099309931438e+01,5.530993099309931438e+01,1.076898035842545216e-10
2.736453645364536442e+03,2.736453645364536442e+03,5.531473147314731875e+01,5.531473147314731875e+01,1.077004058361004968e-10
2.736723672367236759e+03,2.736723672367236759e+03,5.531953195319531602e+01,5.531953195319531602e+01,1.077110080879464849e-10
2.736993699369936621e+03,2.736993699369936621e+03,5.532433243324332039e+01,5.532433243324332039e+01,1.077216103397924859e-10
2.737263726372636938e+03,2.737263726372636938e+03,5.532913291329133898e+01,5.532913291329133898e+01,1.077322125916384869e-10
2.737533753375337710e+03,2.737533753375337710e+03,5.533393339333933625e+01,5.533393339333933625e+01,1.077428148434844621e-10
2.737803780378037573e+03,2.737803780378037573e+03,5.533873387338732641e+01,5.533873387338732641e+01,1.077534170953304631e-10
2.738073807380738344e+03,2.738073807380738344e+03,5.534353435343534500e+01,5.534353435343534500e+01,1.077640193471764641e-10
2.738343834383438207e+03,2.738343834383438207e+03,5.534833483348334937e+01,5.534833483348334937e+01,1.077746215990224264e-10
2.738613861386138524e+03,2.738613861386138524e+03,5.535313531353134664e+01,5.535313531353134664e+01,1.077852238508684015e-10
2.738883888388838841e+03,2.738883888388838841e+03,5.535793579357935101e+01,5.535793579357935101e+01,1.077958261027144284e-10
2.739153915391538703e+03,2.739153915391538703e+03,5.536273627362736249e+01,5.536273627362736249e+01,1.078064283545603907e-10
2.739423942394239475e+03,2.739423942394239475e+03,5.536753675367535976e+01,5.536753675367535976e+01,1.078170306064063917e-10
2.739693969396939792e+03,2.739693969396939792e+03,5.537233723372337124e+01,5.537233723372337124e+01,1.078276328582524056e-10
2.739963996399639655e+03,2.739963996399639655e+03,5.537713771377137562e+01,5.537713771377137562e+01,1.078382351100983679e-10
2.740234023402340426e+03,2.740234023402340426e+03,5.538193819381938710e+01,5.538193819381938710e+01,1.078488373619443560e-10
2.740504050405040289e+03,2.740504050405040289e+03,5.538673867386738436e+01,5.538673867386738436e+01,1.078594396137903570e-10
2.740774077407740606e+03,2.740774077407740606e+03,5.539153915391538874e+01,5.539153915391538874e+01,1.078700418656363580e-10
2.741044104410441378e+03,2.741044104410441378e+03,5.539633963396340022e+01,5.539633963396340022e+01,1.078806441174823590e-10
2.741314131413141240e+03,2.741314131413141240e+03,5.540114011401139749e+01,5.540114011401139749e+01,1.078912463693283084e-10
2.741584158415841557e+03,2.741584158415841557e+03,5.540594059405940897e+01,5.540594059405940897e+01,1.079018486211743094e-10
2.741854185418541874e+03,2.741854185418541874e+03,5.541074107410741334e+01,5.541074107410741334e+01,1.079124508730202975e-10
2.742124212421241737e+03,2.742124212421241737e+03,5.541554155415541771e+01,5.541554155415541771e+01,1.079230531248662597e-10
2.742394239423942508e+03,2.742394239423942508e+03,5.542034203420341498e+01,5.542034203420341498e+01,1.079336553767123124e-10
2.742664266426642371e+03,2.742664266426642371e+03,5.542514251425143357e+01,5.542514251425143357e+01,1.079442576285582747e-10
2.742934293429342233e+03,2.742934293429342233e+03,5.542994299429942373e+01,5.542994299429942373e+01,1.079548598804042369e-10
2.743204320432043460e+03,2.743204320432043460e+03,5.543474347434742100e+01,5.543474347434742100e+01,1.079654621322502380e-10
2.743474347434743322e+03,2.743474347434743322e+03,5.543954395439543958e+01,5.543954395439543958e+01,1.079760643840962390e-10
2.743744374437443639e+03,2.743744374437443639e+03,5.544434443444344396e+01,5.544434443444344396e+01,1.079866666359422142e-10
2.744014401440143956e+03,2.744014401440143956e+03,5.544914491449144833e+01,5.544914491449144833e+01,1.079972688877882022e-10
2.744284428442843819e+03,2.744284428442843819e+03,5.545394539453944560e+01,5.545394539453944560e+01,1.080078711396342033e-10
2.744554455445544136e+03,2.744554455445544136e+03,5.545874587458745708e+01,5.545874587458745708e+01,1.080184733914801784e-10
2.744824482448244908e+03,2.744824482448244908e+03,5.546354635463546146e+01,5.546354635463546146e+01,1.080290756433261795e-10
2.745094509450944770e+03,2.745094509450944770e+03,5.546834683468346583e+01,5.546834683468346583e+01,1.080396778951721805e-10
2.745364536453645542e+03,2.745364536453645542e+03,5.547314731473147020e+01,5.547314731473147020e+01,1.080502801470181815e-10
2.745634563456345404e+03,2.745634563456345404e+03,5.547794779477948168e+01,5.547794779477948168e+01,1.080608823988641438e-10
2.745904590459045721e+03,2.745904590459045721e+03,5.548274827482748606e+01,5.548274827482748606e+01,1.080714846507101060e-10
2.746174617461746038e+03,2.746174617461746038e+03,5.548754875487548333e+01,5.548754875487548333e+01,1.080820869025561458e-10
2.746444644464445901e+03,2.746444644464445901e+03,5.549234923492348770e+01,5.549234923492348770e+01,1.080926891544021080e-10
2.746714671467146673e+03,2.746714671467146673e+03,5.549714971497150628e+01,5.549714971497150628e+01,1.081032914062481091e-10
2.746984698469846990e+03,2.746984698469846990e+03,5.550195019501950355e+01,5.550195019501950355e+01,1.081138936580941101e-10
2.747254725472546852e+03,2.747254725472546852e+03,5.550675067506749372e+01,5.550675067506749372e+01,1.081244959099400853e-10
2.747524752475247624e+03,2.747524752475247624e+03,5.551155115511551230e+01,5.551155115511551230e+01,1.081350981617860734e-10
2.747794779477947486e+03,2.747794779477947486e+03,5.551635163516351668e+01,5.551635163516351668e+01,1.081457004136320744e-10
2.748064806480647803e+03,2.748064806480647803e+03,5.552115211521151394e+01,5.552115211521151394e+01,1.081563026654780754e-10
2.748334833483348575e+03,2.748334833483348575e+03,5.552595259525951832e+01,5.552595259525951832e+01,1.081669049173240506e-10
2.748604860486048437e+03,2.748604860486048437e+03,5.553075307530752980e+01,5.553075307530752980e+01,1.081775071691700128e-10
2.748874887488748755e+03,2.748874887488748755e+03,5.553555355535554128e+01,5.553555355535554128e+01,1.081881094210160397e-10
2.749144914491449072e+03,2.749144914491449072e+03,5.554035403540353855e+01,5.554035403540353855e+01,1.081987116728620149e-10
2.749414941494148934e+03,2.749414941494148934e+03,5.554515451545154292e+01,5.554515451545154292e+01,1.082093139247079771e-10
2.749684968496849706e+03,2.749684968496849706e+03,5.554995499549955440e+01,5.554995499549955440e+01,1.082199161765540169e-10
2.749954995499549568e+03,2.749954995499549568e+03,5.555475547554755167e+01,5.555475547554755167e+01,1.082305184283999792e-10
2.750225022502250340e+03,2.750225022502250340e+03,5.555955595559555604e+01,5.555955595559555604e+01,1.082411206802459802e-10
2.750495049504950657e+03,2.750495049504950657e+03,5.556435643564356752e+01,5.556435643564356752e+01,1.082517229320920070e-10
2.750765076507650519e+03,2.750765076507650519e+03,5.556915691569156479e+01,5.556915691569156479e+01,1.082623251839379564e-10
2.751035103510350837e+03,2.751035103510350837e+03,5.557395739573957627e+01,5.557395739573957627e+01,1.082729274357839445e-10
2.751305130513051154e+03,2.751305130513051154e+03,5.557875787578758064e+01,5.557875787578758064e+01,1.082835296876299196e-10
2.751575157515751016e+03,2.751575157515751016e+03,5.558355835583558502e+01,5.558355835583558502e+01,1.082941319394759207e-10
2.751845184518452243e+03,2.751845184518452243e+03,5.558835883588358229e+01,5.558835883588358229e+01,1.083047341913219475e-10
2.752115211521152105e+03,2.752115211521152105e+03,5.559315931593160087e+01,5.559315931593160087e+01,1.083153364431679098e-10
2.752385238523852422e+03,2.752385238523852422e+03,5.559795979597959814e+01,5.559795979597959814e+01,1.083259386950139237e-10
2.752655265526552739e+03,2.752655265526552739e+03,5.560276027602760252e+01,5.560276027602760252e+01,1.083365409468598860e-10
2.752925292529252602e+03,2.752925292529252602e+03,5.560756075607560689e+01,5.560756075607560689e+01,1.083471431987058482e-10
2.753195319531952919e+03,2.753195319531952919e+03,5.561236123612361126e+01,5.561236123612361126e+01,1.083577454505518492e-10
2.753465346534653236e+03,2.753465346534653236e+03,5.561716171617162274e+01,5.561716171617162274e+01,1.083683477023978632e-10
2.753735373537353098e+03,2.753735373537353098e+03,5.562196219621961291e+01,5.562196219621961291e+01,1.083789499542438254e-10
2.754005400540054325e+03,2.754005400540054325e+03,5.562676267626762439e+01,5.562676267626762439e+01,1.083895522060898265e-10
2.754275427542754187e+03,2.754275427542754187e+03,5.563156315631562876e+01,5.563156315631562876e+01,1.084001544579358275e-10
2.754545454545454504e+03,2.754545454545454504e+03,5.563636363636364734e+01,5.563636363636364734e+01,1.084107567097818156e-10
2.754815481548154821e+03,2.754815481548154821e+03,5.564116411641163751e+01,5.564116411641163751e+01,1.084213589616277907e-10
2.755085508550854684e+03,2.755085508550854684e+03,5.564596459645963478e+01,5.564596459645963478e+01,1.084319612134738176e-10
2.755355535553555001e+03,2.755355535553555001e+03,5.565076507650765336e+01,5.565076507650765336e+01,1.084425634653197928e-10
2.755625562556255773e+03,2.755625562556255773e+03,5.565556555655565063e+01,5.565556555655565063e+01,1.084531657171657809e-10
2.755895589558955635e+03,2.755895589558955635e+03,5.566036603660365500e+01,5.566036603660365500e+01,1.084637679690117302e-10
2.756165616561656407e+03,2.756165616561656407e+03,5.566516651665165938e+01,5.566516651665165938e+01,1.084743702208577829e-10
2.756435643564356269e+03,2.756435643564356269e+03,5.566996699669967086e+01,5.566996699669967086e+01,1.084849724727037322e-10
2.756705670567056586e+03,2.756705670567056586e+03,5.567476747674766102e+01,5.567476747674766102e+01,1.084955747245497203e-10
2.756975697569756903e+03,2.756975697569756903e+03,5.567956795679567961e+01,5.567956795679567961e+01,1.085061769763957343e-10
2.757245724572456766e+03,2.757245724572456766e+03,5.568436843684368398e+01,5.568436843684368398e+01,1.085167792282416965e-10
2.757515751575157537e+03,2.757515751575157537e+03,5.568916891689168125e+01,5.568916891689168125e+01,1.085273814800876976e-10
2.757785778577857855e+03,2.757785778577857855e+03,5.569396939693968562e+01,5.569396939693968562e+01,1.085379837319337244e-10
2.758055805580558172e+03,2.758055805580558172e+03,5.569876987698769710e+01,5.569876987698769710e+01,1.085485859837796996e-10
2.758325832583258034e+03,2.758325832583258034e+03,5.570357035703570858e+01,5.570357035703570858e+01,1.085591882356256618e-10
2.758595859585958351e+03,2.758595859585958351e+03,5.570837083708370585e+01,5.570837083708370585e+01,1.085697904874716370e-10
2.758865886588658668e+03,2.758865886588658668e+03,5.571317131713171023e+01,5.571317131713171023e+01,1.085803927393176639e-10
2.759135913591359440e+03,2.759135913591359440e+03,5.571797179717972170e+01,5.571797179717972170e+01,1.085909949911636649e-10
2.759405940594059302e+03,2.759405940594059302e+03,5.572277227722771897e+01,5.572277227722771897e+01,1.086015972430096272e-10
2.759675967596759619e+03,2.759675967596759619e+03,5.572757275727572335e+01,5.572757275727572335e+01,1.086121994948556282e-10
2.759945994599459937e+03,2.759945994599459937e+03,5.573237323732373483e+01,5.573237323732373483e+01,1.086228017467016034e-10
2.760216021602160254e+03,2.760216021602160254e+03,5.573717371737173210e+01,5.573717371737173210e+01,1.086334039985476044e-10
2.760486048604860116e+03,2.760486048604860116e+03,5.574197419741974358e+01,5.574197419741974358e+01,1.086440062503935666e-10
2.760756075607560433e+03,2.760756075607560433e+03,5.574677467746774795e+01,5.574677467746774795e+01,1.086546085022395935e-10
2.761026102610261205e+03,2.761026102610261205e+03,5.575157515751575232e+01,5.575157515751575232e+01,1.086652107540855687e-10
2.761296129612961522e+03,2.761296129612961522e+03,5.575637563756374959e+01,5.575637563756374959e+01,1.086758130059315568e-10
2.761566156615661384e+03,2.761566156615661384e+03,5.576117611761176818e+01,5.576117611761176818e+01,1.086864152577775578e-10
2.761836183618361702e+03,2.761836183618361702e+03,5.576597659765976545e+01,5.576597659765976545e+01,1.086970175096235330e-10
2.762106210621062019e+03,2.762106210621062019e+03,5.577077707770776982e+01,5.577077707770776982e+01,1.087076197614695340e-10
2.762376237623762336e+03,2.762376237623762336e+03,5.577557755775577419e+01,5.577557755775577419e+01,1.087182220133155350e-10
2.762646264626462198e+03,2.762646264626462198e+03,5.578037803780377857e+01,5.578037803780377857e+01,1.087288242651614972e-10
2.762916291629162970e+03,2.762916291629162970e+03,5.578517851785179005e+01,5.578517851785179005e+01,1.087394265170074983e-10
2.763186318631863287e+03,2.763186318631863287e+03,5.578997899789979442e+01,5.578997899789979442e+01,1.087500287688534734e-10
2.763456345634563604e+03,2.763456345634563604e+03,5.579477947794779169e+01,5.579477947794779169e+01,1.087606310206995003e-10
2.763726372637263466e+03,2.763726372637263466e+03,5.579957995799579606e+01,5.579957995799579606e+01,1.087712332725454626e-10
2.763996399639963784e+03,2.763996399639963784e+03,5.580438043804381465e+01,5.580438043804381465e+01,1.087818355243914377e-10
2.764266426642664101e+03,2.764266426642664101e+03,5.580918091809180481e+01,5.580918091809180481e+01,1.087924377762374646e-10
2.764536453645364873e+03,2.764536453645364873e+03,5.581398139813980208e+01,5.581398139813980208e+01,1.088030400280834656e-10
2.764806480648064735e+03,2.764806480648064735e+03,5.581878187818782067e+01,5.581878187818782067e+01,1.088136422799294279e-10
2.765076507650765052e+03,2.765076507650765052e+03,5.582358235823582504e+01,5.582358235823582504e+01,1.088242445317754418e-10
2.765346534653465369e+03,2.765346534653465369e+03,5.582838283828382231e+01,5.582838283828382231e+01,1.088348467836214041e-10
2.765616561656165231e+03,2.765616561656165231e+03,5.583318331833182668e+01,5.583318331833182668e+01,1.088454490354673663e-10
2.765886588658865548e+03,2.765886588658865548e+03,5.583798379837983816e+01,5.583798379837983816e+01,1.088560512873133673e-10
2.766156615661565866e+03,2.766156615661565866e+03,5.584278427842783543e+01,5.584278427842783543e+01,1.088666535391593813e-10
2.766426642664266637e+03,2.766426642664266637e+03,5.584758475847584691e+01,5.584758475847584691e+01,1.088772557910053694e-10
2.766696669666966500e+03,2.766696669666966500e+03,5.585238523852385129e+01,5.585238523852385129e+01,1.088878580428513316e-10
2.766966696669666817e+03,2.766966696669666817e+03,5.585718571857186276e+01,5.585718571857186276e+01,1.088984602946973456e-10
2.767236723672367134e+03,2.767236723672367134e+03,5.586198619861986003e+01,5.586198619861986003e+01,1.089090625465433337e-10
2.767506750675067451e+03,2.767506750675067451e+03,5.586678667866786441e+01,5.586678667866786441e+01,1.089196647983893347e-10
2.767776777677767313e+03,2.767776777677767313e+03,5.587158715871587589e+01,5.587158715871587589e+01,1.089302670502352840e-10
2.768046804680467631e+03,2.768046804680467631e+03,5.587638763876387316e+01,5.587638763876387316e+01,1.089408693020813109e-10
2.768316831683168402e+03,2.768316831683168402e+03,5.588118811881188464e+01,5.588118811881188464e+01,1.089514715539272861e-10
2.768586858685868719e+03,2.768586858685868719e+03,5.588598859885988901e+01,5.588598859885988901e+01,1.089620738057732741e-10
2.768856885688568582e+03,2.768856885688568582e+03,5.589078907890789338e+01,5.589078907890789338e+01,1.089726760576192752e-10
2.769126912691268899e+03,2.769126912691268899e+03,5.589558955895589065e+01,5.589558955895589065e+01,1.089832783094652762e-10
2.769396939693969216e+03,2.769396939693969216e+03,5.590039003900390924e+01,5.590039003900390924e+01,1.089938805613112384e-10
2.769666966696669533e+03,2.769666966696669533e+03,5.590519051905189940e+01,5.590519051905189940e+01,1.090044828131572524e-10
2.769936993699369395e+03,2.769936993699369395e+03,5.590999099909991088e+01,5.590999099909991088e+01,1.090150850650032146e-10
