Copper Capacitance (F),Graphene Capacitance (F),Final Capacitance (F)
8.7e-11,1.1165504577465468e-10,4.889877800241766e-11
8.7e-11,1.1166564802650068e-10,4.8900811362262564e-11
8.7e-11,1.1167625027834661e-10,4.890284450508913e-11
8.7e-11,1.1168685253019263e-10,4.890487743093213e-11
8.6e-11,1.1169745478203859e-10,4.858930086806585e-11
8.6e-11,1.1170805703388459e-10,4.859130704656906e-11
8.6e-11,1.1171865928573059e-10,4.859331300991797e-11
8.6e-11,1.117292615375766e-10,4.8595318758147186e-11
8.6e-11,1.1173986378942257e-10,4.8597324291291315e-11
8.6e-11,1.1175046604126856e-10,4.8599329609384945e-11
8.6e-11,1.1176106829311457e-10,4.860133471246268e-11
8.6e-11,1.1177167054496057e-10,4.86033396005591e-11
8.6e-11,1.1178227279680653e-10,4.860534427370875e-11
8.6e-11,1.1179287504865255e-10,4.8607348731946224e-11
8.6e-11,1.1180347730049854e-10,4.860935297530606e-11
8.6e-11,1.1181407955234451e-10,4.8611357003822824e-11
8.6e-11,1.1182468180419047e-10,4.861336081753105e-11
8.6e-11,1.118352840560365e-10,4.8615364416465284e-11
8.6e-11,1.1184588630788248e-10,4.861736780066004e-11
8.6e-11,1.1185648855972849e-10,4.861937097014985e-11
8.6e-11,1.1186709081157448e-10,4.8621373924969226e-11
8.6e-11,1.1187769306342045e-10,4.862337666515266e-11
8.6e-11,1.1188829531526643e-10,4.862537919073467e-11
8.6e-11,1.1189889756711239e-10,4.862738150174973e-11
8.6e-11,1.1190949981895839e-10,4.8629383598232345e-11
8.7e-11,1.1192010207080439e-10,4.894954697285516e-11
8.7e-11,1.119307043226504e-10,4.89515749176474e-11
8.7e-11,1.1194130657449643e-10,4.895360264628763e-11
8.7e-11,1.1195190882634236e-10,4.89556301588104e-11
8.7e-11,1.1196251107818836e-10,4.8957657455250285e-11
8.7e-11,1.1197311333003436e-10,4.895968453564181e-11
8.7e-11,1.1198371558188036e-10,4.896171140001951e-11
8.7e-11,1.1199431783372631e-10,4.8963738048417897e-11
8.7e-11,1.1200492008557231e-10,4.896576448087151e-11
8.7e-11,1.1201552233741835e-10,4.8967790697414874e-11
8.7e-11,1.1202612458926431e-10,4.8969816698082454e-11
8.7e-11,1.1203672684111027e-10,4.897184248290877e-11
8.7e-11,1.1204732909295629e-10,4.8973868051928334e-11
8.7e-11,1.1205793134480228e-10,4.8975893405175594e-11
8.7e-11,1.1206853359664825e-10,4.8977918542685045e-11
8.7e-11,1.1207913584849428e-10,4.897994346449115e-11
8.7e-11,1.1208973810034028e-10,4.898196817062836e-11
8.7e-11,1.1210034035218623e-10,4.8983992661131135e-11
8.7e-11,1.1211094260403223e-10,4.898601693603394e-11
8.7e-11,1.1212154485587823e-10,4.8988040995371185e-11
8.7e-11,1.1213214710772419e-10,4.8990064839177325e-11
8.7e-11,1.1214274935957017e-10,4.8992088467486765e-11
8.7e-11,1.121533516114162e-10,4.899411188033394e-11
8.7e-11,1.121639538632622e-10,4.899613507775325e-11
8.7e-11,1.1217455611510816e-10,4.899815805977909e-11
8.7e-11,1.1218515836695416e-10,4.900018082644587e-11
8.7e-11,1.121957606188002e-10,4.900220337778798e-11
8.7e-11,1.1220636287064611e-10,4.9004225713839764e-11
8.7e-11,1.1221696512249211e-10,4.9006247834635635e-11
8.7e-11,1.1222756737433811e-10,4.900826974020996e-11
8.7e-11,1.122381696261841e-10,4.901029143059707e-11
8.7e-11,1.1224877187803008e-10,4.9012312905831334e-11
8.7e-11,1.1225937412987612e-10,4.9014334165947095e-11
8.7e-11,1.1226997638172209e-10,4.9016355210978676e-11
8.7e-11,1.1228057863356808e-10,4.901837604096043e-11
8.7e-11,1.1229118088541404e-10,4.9020396655926636e-11
8.7e-11,1.1230178313726003e-10,4.902241705591166e-11
8.7e-11,1.1231238538910599e-10,4.9024437240949775e-11
8.7e-11,1.1232298764095199e-10,4.90264572110753e-11
8.7e-11,1.1233358989279799e-10,4.902847696632252e-11
8.7e-11,1.12344192144644e-10,4.903049650672571e-11
8.7e-11,1.1235479439649e-10,4.9032515832319164e-11
8.7e-11,1.1236539664833601e-10,4.903453494313716e-11
8.7e-11,1.1237599890018197e-10,4.903655383921393e-11
8.7e-11,1.1238660115202793e-10,4.903857252058375e-11
8.7e-11,1.1239720340387391e-10,4.904059098728087e-11
8.7e-11,1.1240780565571994e-10,4.9042609239339547e-11
8.7e-11,1.1241840790756591e-10,4.904462727679397e-11
8.7e-11,1.1242901015941191e-10,4.904664509967841e-11
8.7e-11,1.1243961241125791e-10,4.904866270802706e-11
8.7e-11,1.1245021466310391e-10,4.905068010187416e-11
8.7e-11,1.1246081691494991e-10,4.905269728125389e-11
8.7e-11,1.1247141916679581e-10,4.905471424620042e-11
8.7e-11,1.1248202141864188e-10,4.9056730996748026e-11
8.7e-11,1.1249262367048784e-10,4.9058747532930823e-11
8.7e-11,1.1250322592233379e-10,4.9060763854782994e-11
8.7e-11,1.1251382817417983e-10,4.9062779962338743e-11
8.7e-11,1.1252443042602583e-10,4.906479585563219e-11
8.7e-11,1.1253503267787179e-10,4.906681153469752e-11
8.7e-11,1.1254563492971783e-10,4.9068826999568864e-11
8.7e-11,1.125562371815638e-10,4.907084225028036e-11
8.7e-11,1.125668394334098e-10,4.907285728686615e-11
8.7e-11,1.1257744168525572e-10,4.907487210936035e-11
8.7e-11,1.1258804393710176e-10,4.90768867177971e-11
8.7e-11,1.1259864618894776e-10,4.907890111221048e-11
8.7e-11,1.1260924844079374e-10,4.908091529263462e-11
8.7e-11,1.1261985069263975e-10,4.90829292591036e-11
8.7e-11,1.1263045294448575e-10,4.90849430116515e-11
8.7e-11,1.1264105519633171e-10,4.9086956550312427e-11
8.7e-11,1.1265165744817771e-10,4.9088969875120435e-11
8.7e-11,1.1266225970002368e-10,4.909098298610961e-11
8.7e-11,1.1267286195186965e-10,4.909299588331399e-11
8.7e-11,1.1268346420371564e-10,4.909500856676764e-11
8.7e-11,1.1269406645556168e-10,4.9097021036504634e-11
8.7e-11,1.1270466870740765e-10,4.909903329255896e-11
8.7e-11,1.1271527095925362e-10,4.910104533496467e-11
8.7e-11,1.1272587321109963e-10,4.91030571637558e-11
8.7e-11,1.1273647546294563e-10,4.9105068778966344e-11
8.7e-11,1.1274707771479155e-10,4.910708018063032e-11
8.6e-11,1.127576799666376e-10,4.878885927204698e-11
8.6e-11,1.127682822184836e-10,4.8790844105246076e-11
8.6e-11,1.127788844703296e-10,4.879282872671542e-11
8.6e-11,1.1278948672217556e-10,4.87948131364889e-11
8.6e-11,1.1280008897402156e-10,4.8796797334600375e-11
8.7e-11,1.1281069122586756e-10,4.911914410804003e-11
8.7e-11,1.1282129347771351e-10,4.912115401582972e-11
8.7e-11,1.1283189572955951e-10,4.912316371034467e-11
8.7e-11,1.1284249798140547e-10,4.912517319161881e-11
8.7e-11,1.1285310023325151e-10,4.91271824596861e-11
8.7e-11,1.1286370248509749e-10,4.912919151458044e-11
8.7e-11,1.1287430473694349e-10,4.9131200356335776e-11
8.7e-11,1.1288490698878948e-10,4.913320898498601e-11
8.7e-11,1.1289550924063545e-10,4.913521740056505e-11
8.7e-11,1.1290611149248148e-10,4.913722560310683e-11
8.7e-11,1.1291671374432742e-10,4.913923359264519e-11
8.7e-11,1.1292731599617342e-10,4.914124136921405e-11
8.7e-11,1.1293791824801943e-10,4.91432489328473e-11
8.7e-11,1.1294852049986543e-10,4.914525628357878e-11
8.7e-11,1.129591227517114e-10,4.914726342144237e-11
8.7e-11,1.129697250035574e-10,4.9149270346471945e-11
8.7e-11,1.129803272554034e-10,4.915127705870134e-11
8.7e-11,1.129909295072494e-10,4.915328355816439e-11
8.7e-11,1.1300153175909533e-10,4.915528984489495e-11
8.7e-11,1.1301213401094136e-10,4.9157295918926843e-11
8.7e-11,1.1302273626278735e-10,4.915930178029391e-11
8.7e-11,1.1303333851463331e-10,4.9161307429029917e-11
8.7e-11,1.1304394076647931e-10,4.9163312865168715e-11
8.7e-11,1.1305454301832531e-10,4.9165318088744087e-11
8.7e-11,1.1306514527017131e-10,4.9167323099789844e-11
8.7e-11,1.1307574752201729e-10,4.9169327898339745e-11
8.7e-11,1.1308634977386329e-10,4.91713324844276e-11
8.7e-11,1.1309695202570928e-10,4.917333685808715e-11
8.7e-11,1.1310755427755524e-10,4.917534101935218e-11
8.7e-11,1.1311815652940128e-10,4.917734496825646e-11
8.7e-11,1.1312875878124723e-10,4.917934870483371e-11
8.7e-11,1.1313936103309323e-10,4.918135222911769e-11
8.7e-11,1.1314996328493919e-10,4.918335554114213e-11
8.7e-11,1.1316056553678523e-10,4.918535864094079e-11
8.7e-11,1.131711677886312e-10,4.918736152854734e-11
8.7e-11,1.1318177004047717e-10,4.9189364203995536e-11
8.7e-11,1.131923722923232e-10,4.919136666731908e-11
8.7e-11,1.1320297454416917e-10,4.919336891855164e-11
8.7e-11,1.1321357679601513e-10,4.9195370957726947e-11
8.7e-11,1.1322417904786115e-10,4.9197372784878684e-11
8.7e-11,1.1323478129970715e-10,4.919937440004051e-11
8.7e-11,1.1324538355155311e-10,4.92013758032461e-11
8.7e-11,1.1325598580339911e-10,4.920337699452914e-11
8.7e-11,1.1326658805524511e-10,4.920537797392328e-11
8.7e-11,1.1327719030709111e-10,4.920737874146216e-11
8.7e-11,1.1328779255893708e-10,4.920937929717942e-11
8.8e-11,1.1329839481078308e-10,4.952974787861958e-11
8.8e-11,1.1330899706262908e-10,4.953177397436057e-11
8.8e-11,1.1331959931447504e-10,4.953379985669781e-11
8.8e-11,1.1333020156632108e-10,4.953582552566504e-11
8.8e-11,1.1334080381816703e-10,4.953785098129595e-11
8.8e-11,1.1335140607001303e-10,4.953987622362424e-11
8.8e-11,1.1336200832185899e-10,4.95419012526836e-11
8.8e-11,1.1337261057370502e-10,4.954392606850774e-11
8.8e-11,1.13383212825551e-10,4.9545950671130316e-11
8.8e-11,1.1339381507739697e-10,4.954797506058501e-11
8.8e-11,1.13404417329243e-10,4.9549999236905476e-11
8.8e-11,1.1341501958108896e-10,4.955202320012538e-11
8.8e-11,1.1342562183293493e-10,4.955404695027838e-11
8.8e-11,1.1343622408478091e-10,4.9556070487398095e-11
8.8e-11,1.1344682633662695e-10,4.95580938115182e-11
8.8e-11,1.1345742858847291e-10,4.9560116922672265e-11
8.8e-11,1.134680308403189e-10,4.9562139820893964e-11
8.8e-11,1.1347863309216489e-10,4.95641625062169e-11
8.8e-11,1.1348923534401092e-10,4.956618497867468e-11
8.8e-11,1.1349983759585685e-10,4.956820723830088e-11
8.8e-11,1.1351043984770292e-10,4.9570229285129144e-11
8.8e-11,1.1352104209954888e-10,4.957225111919301e-11
8.8e-11,1.1353164435139483e-10,4.9574272740526064e-11
8.8e-11,1.1354224660324079e-10,4.95762941491619e-11
8.8e-11,1.1355284885508683e-10,4.957831534513408e-11
8.8e-11,1.1356345110693283e-10,4.958033632847616e-11
8.8e-11,1.1357405335877882e-10,4.9582357099221673e-11
8.8e-11,1.1358465561062482e-10,4.95843776574042e-11
8.8e-11,1.135952578624708e-10,4.9586398003057235e-11
8.8e-11,1.1360586011431676e-10,4.9588418136214343e-11
8.8e-11,1.136164623661628e-10,4.959043805690903e-11
8.8e-11,1.1362706461800876e-10,4.959245776517481e-11
8.8e-11,1.1363766686985475e-10,4.9594477261045205e-11
8.8e-11,1.1364826912170071e-10,4.9596496544553704e-11
8.8e-11,1.1365887137354675e-10,4.959851561573381e-11
8.8e-11,1.1366947362539271e-10,4.9600534474619e-11
8.8e-11,1.136800758772387e-10,4.960255312124278e-11
8.8e-11,1.1369067812908471e-10,4.96045715556386e-11
8.8e-11,1.1370128038093069e-10,4.960658977783993e-11
8.8e-11,1.1371188263277665e-10,4.960860778788022e-11
8.8e-11,1.1372248488462265e-10,4.961062558579296e-11
8.8e-11,1.1373308713646868e-10,4.9612643171611566e-11
8.8e-11,1.1374368938831463e-10,4.9614660545369476e-11
8.8e-11,1.1375429164016063e-10,4.961667770710013e-11
8.8e-11,1.1376489389200663e-10,4.961869465683695e-11
8.8e-11,1.1377549614385263e-10,4.962071139461335e-11
8.8e-11,1.137860983956986e-10,4.9622727920462755e-11
8.8e-11,1.1379670064754463e-10,4.962474423441855e-11
8.8e-11,1.138073028993906e-10,4.9626760336514145e-11
8.7e-11,1.1381790515123656e-10,4.9309137751936194e-11
8.7e-11,1.1382850740308253e-10,4.9311127549196616e-11
8.7e-11,1.1383910965492854e-10,4.931311713637514e-11
8.7e-11,1.1384971190677454e-10,4.931510651350502e-11
8.7e-11,1.1386031415862051e-10,4.9317095680619524e-11
8.7e-11,1.1387091641046655e-10,4.931908463775191e-11
8.7e-11,1.1388151866231251e-10,4.932107338493541e-11
8.7e-11,1.1389212091415849e-10,4.932306192220328e-11
8.7e-11,1.1390272316600452e-10,4.932505024958876e-11
8.7e-11,1.1391332541785052e-10,4.932703836712506e-11
8.7e-11,1.1392392766969644e-10,4.932902627484538e-11
8.7e-11,1.1393452992154245e-10,4.9331013972782995e-11
8.7e-11,1.1394513217338848e-10,4.933300146097106e-11
8.7e-11,1.1395573442523446e-10,4.933498873944279e-11
8.7e-11,1.1396633667708039e-10,4.933697580823136e-11
8.7e-11,1.1397693892892639e-10,4.933896266736998e-11
8.7e-11,1.1398754118077247e-10,4.934094931689183e-11
8.7e-11,1.1399814343261841e-10,4.934293575683004e-11
8.7e-11,1.1400874568446437e-10,4.934492198721781e-11
8.7e-11,1.1401934793631037e-10,4.93469080080883e-11
8.8e-11,1.1402995018815636e-10,4.966904959988463e-11
8.8e-11,1.1404055244000234e-10,4.967106104949082e-11
8.8e-11,1.1405115469184834e-10,4.967307228800298e-11
8.8e-11,1.1406175694369435e-10,4.967508331545435e-11
8.8e-11,1.1407235919554035e-10,4.9677094131878154e-11
8.8e-11,1.1408296144738635e-10,4.9679104737307604e-11
8.8e-11,1.1409356369923231e-10,4.968111513177588e-11
8.8e-11,1.1410416595107828e-10,4.9683125315316226e-11
8.8e-11,1.1411476820292428e-10,4.968513528796182e-11
8.8e-11,1.1412537045477028e-10,4.968714504974585e-11
8.8e-11,1.1413597270661624e-10,4.968915460070148e-11
8.8e-11,1.1414657495846228e-10,4.9691163940861916e-11
8.8e-11,1.1415717721030827e-10,4.969317307026029e-11
8.8e-11,1.1416777946215423e-10,4.969518198892976e-11
8.8e-11,1.1417838171400019e-10,4.969719069690351e-11
8.8e-11,1.1418898396584623e-10,4.9699199194214676e-11
8.8e-11,1.141995862176922e-10,4.9701207480896376e-11
8.8e-11,1.142101884695382e-10,4.970321555698175e-11
8.8e-11,1.1422079072138417e-10,4.970522342250392e-11
8.8e-11,1.142313929732302e-10,4.970723107749602e-11
8.8e-11,1.1424199522507617e-10,4.970923852199114e-11
8.8e-11,1.1425259747692215e-10,4.9711245756022384e-11
8.8e-11,1.1426319972876814e-10,4.9713252779622864e-11
8.8e-11,1.1427380198061411e-10,4.9715259592825657e-11
8.8e-11,1.1428440423246011e-10,4.9717266195663844e-11
8.8e-11,1.1429500648430608e-10,4.971927258817052e-11
8.8e-11,1.1430560873615212e-10,4.972127877037874e-11
8.8e-11,1.1431621098799812e-10,4.9723284742321555e-11
8.8e-11,1.1432681323984408e-10,4.972529050403203e-11
8.8e-11,1.1433741549169005e-10,4.972729605554321e-11
8.8e-11,1.1434801774353608e-10,4.972930139688815e-11
8.8e-11,1.1435861999538202e-10,4.9731306528099856e-11
8.8e-11,1.1436922224722803e-10,4.973331144921138e-11
8.8e-11,1.1437982449907403e-10,4.9735316160255734e-11
8.8e-11,1.1439042675092e-10,4.973732066126592e-11
8.8e-11,1.14401029002766e-10,4.9739324952274973e-11
8.8e-11,1.1441163125461203e-10,4.9741329033315874e-11
8.8e-11,1.1442223350645801e-10,4.97433329044216e-11
8.8e-11,1.14432835758304e-10,4.974533656562516e-11
8.8e-11,1.1444343801014996e-10,4.974734001695953e-11
8.8e-11,1.1445404026199595e-10,4.9749343258457666e-11
8.8e-11,1.1446464251384191e-10,4.9751346290152545e-11
8.8e-11,1.1447524476568791e-10,4.975334911207713e-11
8.8e-11,1.1448584701753395e-10,4.975535172426437e-11
8.8e-11,1.1449644926937991e-10,4.975735412674718e-11
8.8e-11,1.1450705152122589e-10,4.975935631955854e-11
8.8e-11,1.1451765377307192e-10,4.976135830273137e-11
8.8e-11,1.1452825602491785e-10,4.976336007629857e-11
8.8e-11,1.1453885827676384e-10,4.976536164029307e-11
8.8e-11,1.1454946052860985e-10,4.9767362994747806e-11
8.8e-11,1.1456006278045586e-10,4.976936413969564e-11
8.8e-11,1.1457066503230183e-10,4.977136507516947e-11
8.8e-11,1.1458126728414783e-10,4.977336580120223e-11
8.8e-11,1.1459186953599383e-10,4.977536631782675e-11
8.8e-11,1.1460247178783983e-10,4.977736662507593e-11
8.8e-11,1.1461307403968576e-10,4.9779366722982626e-11
8.8e-11,1.1462367629153184e-10,4.978136661157972e-11
8.8e-11,1.1463427854337776e-10,4.9783366290900053e-11
8.8e-11,1.1464488079522373e-10,4.9785365760976466e-11
8.8e-11,1.146554830470698e-10,4.9787365021841834e-11
8.8e-11,1.1466608529891575e-10,4.9789364073528936e-11
8.8e-11,1.1467668755076171e-10,4.979136291607064e-11
8.8e-11,1.1468728980260771e-10,4.979336154949975e-11
8.8e-11,1.1469789205445375e-10,4.9795359973849094e-11
8.8e-11,1.1470849430629974e-10,4.979735818915146e-11
8.8e-11,1.1471909655814568e-10,4.9799356195439645e-11
8.8e-11,1.1472969880999169e-10,4.980135399274648e-11
8.8e-11,1.1474030106183768e-10,4.98033515811047e-11
8.8e-11,1.1475090331368365e-10,4.9805348960547114e-11
8.8e-11,1.1476150556552968e-10,4.980734613110649e-11
8.8e-11,1.1477210781737567e-10,4.980934309281559e-11
8.8e-11,1.1478271006922163e-10,4.981133984570717e-11
8.8e-11,1.1479331232106759e-10,4.981333638981399e-11
8.8e-11,1.148039145729136e-10,4.981533272516878e-11
8.8e-11,1.1481451682475957e-10,4.981732885180429e-11
8.8e-11,1.1482511907660556e-10,4.981932476975327e-11
8.8e-11,1.1483572132845164e-10,4.982132047904841e-11
8.8e-11,1.1484632358029757e-10,4.982331597972244e-11
8.8e-11,1.1485692583214356e-10,4.9825311271808065e-11
8.8e-11,1.1486752808398957e-10,4.9827306355338e-11
8.7e-11,1.1487813033583555e-10,4.9507082924690525e-11
8.7e-11,1.1488873258768151e-10,4.9509051877312e-11
8.7e-11,1.1489933483952747e-10,4.9511020623143945e-11
8.7e-11,1.1490993709137355e-10,4.9512989162218996e-11
8.7e-11,1.1492053934321954e-10,4.951495749456968e-11
8.8e-11,1.1493114159506548e-10,4.983927247867853e-11
8.8e-11,1.1494174384691152e-10,4.9841266103233736e-11
8.8e-11,1.1495234609875748e-10,4.984325951949461e-11
8.8e-11,1.1496294835060343e-10,4.984525272749382e-11
8.8e-11,1.1497355060244939e-10,4.9847245727264e-11
8.8e-11,1.1498415285429547e-10,4.984923851883779e-11
8.8e-11,1.1499475510614143e-10,4.985123110224777e-11
8.8e-11,1.150053573579874e-10,4.9853223477526586e-11
8.8e-11,1.1501595960983342e-10,4.985521564470685e-11
8.8e-11,1.150265618616794e-10,4.9857207603821154e-11
8.8e-11,1.1503716411352537e-10,4.9859199354902087e-11
8.8e-11,1.1504776636537141e-10,4.9861190897982257e-11
8.8e-11,1.1505836861721737e-10,4.986318223309421e-11
8.8e-11,1.1506897086906335e-10,4.986517336027055e-11
8.8e-11,1.1507957312090934e-10,4.986716427954385e-11
8.8e-11,1.1509017537275535e-10,4.9869154990946645e-11
8.8e-11,1.1510077762460131e-10,4.987114549451149e-11
8.8e-11,1.1511137987644731e-10,4.987313579027095e-11
8.8e-11,1.1512198212829335e-10,4.987512587825758e-11
8.8e-11,1.1513258438013932e-10,4.987711575850386e-11
8.8e-11,1.1514318663198528e-10,4.987910543104234e-11
8.8e-11,1.1515378888383132e-10,4.9881094895905574e-11
8.8e-11,1.1516439113567728e-10,4.9883084153126024e-11
8.8e-11,1.1517499338752323e-10,4.988507320273623e-11
8.8e-11,1.1518559563936919e-10,4.988706204476867e-11
8.8e-11,1.1519619789121527e-10,4.988905067925587e-11
8.8e-11,1.1520680014306123e-10,4.989103910623028e-11
8.8e-11,1.1521740239490722e-10,4.9893027325724394e-11
8.8e-11,1.1522800464675321e-10,4.989501533777069e-11
8.8e-11,1.152386068985992e-10,4.989700314240161e-11
8.8e-11,1.1524920915044516e-10,4.9898990739649635e-11
8.8e-11,1.1525981140229116e-10,4.990097812954721e-11
8.8e-11,1.152704136541372e-10,4.99029653121268e-11
8.8e-11,1.1528101590598315e-10,4.99049522874208e-11
8.8e-11,1.1529161815782911e-10,4.9906939055461674e-11
8.8e-11,1.1530222040967511e-10,4.9908925616281834e-11
8.8e-11,1.1531282266152111e-10,4.991091196991372e-11
8.8e-11,1.1532342491336709e-10,4.99128981163897e-11
8.8e-11,1.1533402716521313e-10,4.991488405574225e-11
8.8e-11,1.1534462941705909e-10,4.9916869788003674e-11
8.8e-11,1.1535523166890508e-10,4.991885531320644e-11
8.8e-11,1.1536583392075105e-10,4.9920840631382885e-11
8.8e-11,1.1537643617259708e-10,4.992282574256543e-11
8.8e-11,1.1538703842444303e-10,4.99248106467864e-11
8.8e-11,1.1539764067628903e-10,4.9926795344078184e-11
8.9e-11,1.1540824292813507e-10,5.024911653986073e-11
8.9e-11,1.1541884517998103e-10,5.0251126367405425e-11
8.9e-11,1.15429447431827e-10,5.0253135986480174e-11
8.9e-11,1.1544004968367304e-10,5.0255145397117436e-11
8.9e-11,1.15450651935519e-10,5.0257154599349586e-11
8.9e-11,1.15461254187365e-10,5.0259163593209084e-11
8.9e-11,1.1547185643921093e-10,5.0261172378728334e-11
8.9e-11,1.15482458691057e-10,5.026318095593975e-11
8.9e-11,1.1549306094290295e-10,5.02651893248757e-11
8.9e-11,1.1550366319474891e-10,5.026719748556861e-11
8.9e-11,1.1551426544659491e-10,5.026920543805086e-11
8.9e-11,1.1552486769844091e-10,5.027121318235484e-11
8.9e-11,1.1553546995028692e-10,5.02732207185129e-11
8.9e-11,1.1554607220213289e-10,5.0275228046557406e-11
8.9e-11,1.1555667445397889e-10,5.0277235166520744e-11
8.9e-11,1.1556727670582488e-10,5.027924207843523e-11
8.9e-11,1.1557787895767085e-10,5.028124878233325e-11
8.9e-11,1.1558848120951687e-10,5.028325527824712e-11
8.9e-11,1.1559908346136283e-10,5.028526156620918e-11
8.9e-11,1.1560968571320879e-10,5.0287267646251753e-11
8.9e-11,1.1562028796505487e-10,5.028927351840718e-11
8.9e-11,1.1563089021690083e-10,5.0291279182707715e-11
8.9e-11,1.156414924687468e-10,5.029328463918573e-11
8.9e-11,1.1565209472059277e-10,5.029528988787349e-11
8.9e-11,1.156626969724388e-10,5.02972949288033e-11
8.9e-11,1.1567329922428477e-10,5.0299299762007446e-11
8.9e-11,1.1568390147613074e-10,5.030130438751819e-11
8.9e-11,1.1569450372797678e-10,5.0303308805367834e-11
8.9e-11,1.1570510597982275e-10,5.030531301558862e-11
8.9e-11,1.1571570823166871e-10,5.0307317018212805e-11
8.9e-11,1.1572631048351471e-10,5.030932081327267e-11
8.9e-11,1.1573691273536071e-10,5.031132440080044e-11
8.9e-11,1.1574751498720672e-10,5.031332778082836e-11
